"System_Dt","Policy_No","Fund_ID","ISIN","SEDOL","Citi_Code","Fund_Name","Asset_Status_ID","Asset_Status","Fund_Curr_ID","Fund_Curr","Initial_Unit_Holding","Accumulation_Unit_Holding","Fund_Unit_Holding","First_Purchase_Dt","Last_Purchase_Dt","Initial_Price","Accumulation_Price","Nominal_Price","Price_Dt","Investment_Currency_Val","Policy_Currency_Val","Exchange_Rate","Bookcost","Policy_Currency_Book_Cost","Investment_Accrued_Interest","Policy_Accrued_Interest"
"2023-10-30","PM10001964","","LU1053186349","BMH4M80","KM5J","Fundsmith Equity Feeder I Acc GBP","2","Active","8","GBP","","","2593.170000","2023-10-10","2023-10-16","","","36.1597000000","2023-10-30","93768.250000","93768.250000","1.00000","95538.000000","95538.000000000","0.000000","0.000000"
"2023-10-30","PM10001964","","LU1809996801","BZ1MKF4","","Schroder GAIA Helix Fund Class C Acc Hedged GBP","2","Active","8","GBP","","","1328.390000","2023-10-06","2023-10-11","","","108.3800000000","2023-10-30","143970.910000","143970.910000","1.00000","144755.000000","144755.000000000","0.000000","0.000000"
"2023-10-30","PM10001964","","IE00BGHHDH35","BGHHDH3","","Lazard Rathmore Alternative Fund C Acc GBP Hedged","2","Active","8","GBP","","","952.290000","2023-10-10","2023-10-13","","","100.3569000000","2023-10-30","95568.870000","95568.870000","1.00000","96503.000000","96503.000000000","0.000000","0.000000"
"2023-10-30","PM10001964","","IE00B9F5YL18","B9MSLC3","","Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF GBP","2","Active","8","GBP","","","3742.000000","2023-10-11","2023-10-17","","","18.3912500000","2023-10-30","68820.060000","68820.060000","1.00000","71650.680000","71650.680000000","0.000000","0.000000"
"2023-10-30","PM10001964","","LU2502369130","9782845","","Morgan Stanley Global Quality Z GBP","2","Active","8","GBP","","","2688.157000","2023-03-13","2023-03-16","","","25.2200000000","2023-10-30","67795.320000","67795.320000","1.00000","66074.900000","66074.900000000","0.000000","0.000000"
"2023-10-30","PM10001964","","IE00B4L5Y983","B4L60Z9","","iShares Core MSCI World UCITS ETF USD (Acc) GBP LN","2","Active","8","GBP","","","2137.000000","2023-10-10","2023-10-13","","","64.6100000000","2023-10-30","138071.570000","138071.570000","1.00000","143289.740000","143289.740000000","0.000000","0.000000"
"2023-10-30","PM10001964","","IE00B5L65R35","B5L65R3","NCN9","iShares GBP Corp Bond 0-5 yr UCITS ETF (GBP)","2","Active","8","GBP","","","1123.000000","2023-10-10","2023-10-12","","","96.9150000000","2023-10-30","108835.550000","108835.550000","1.00000","108470.500000","108470.500000000","0.000000","0.000000"
"2023-10-30","PM10001964","","LU0274209237","B1WG983","","DB X Trackers MSCI Europe In","2","Active","8","GBP","","","1065.000000","2023-10-11","2023-10-13","","","64.8000000000","2023-10-30","69012.000000","69012.000000","1.00000","71597.390000","71597.390000000","0.000000","0.000000"
"2023-10-30","PM10001964","","IE00BG47J908","BH0LWD8","","JPMorgan Ultra Short Income UCITS ETF Acc GBP","2","Active","8","GBP","","","1023.000000","2023-10-10","2023-10-12","","","106.3425000000","2023-10-30","108788.380000","108788.380000","1.00000","108536.870000","108536.870000000","0.000000","0.000000"
"2023-10-30","PM10002819","","IE00B8GKDB10","B82D4M2","","Vanguard FTSE All-World High Dividend Yield UCITS ETF USD Dist USD LN","2","Active","16","USD","","","474.000000","2017-03-08","2017-03-10","","","55.9075000000","2023-10-30","26500.160000","26500.160000","1.00000","24985.880000","24985.880000000","0.000000","0.000000"
"2023-10-30","PM10002819","","IE00B44CGS96","B44CGS9","","iShares US Aggregate Bond UCITS ETF USD (Dist)","2","Active","16","USD","","","354.000000","2017-03-08","2017-03-10","","","88.2500000000","2023-10-30","31240.500000","31240.500000","1.00000","36541.880000","36541.880000000","0.000000","0.000000"
"2023-10-30","PM10002819","","IE00B5BMR087","B50YWZ5","","iShares Core S&P 500 UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","112.000000","2017-03-08","2017-03-10","","","433.9700000000","2023-10-30","48604.640000","48604.640000","1.00000","25203.120000","25203.120000000","0.000000","0.000000"
"2023-10-30","PM10002819","","IE00B3F81K65","B3F81K6","","iShares Global Government Bond UCITS ETF","2","Active","16","USD","","","48.000000","2017-03-08","2017-03-10","","","86.2200000000","2023-10-30","4138.560000","4138.560000","1.00000","4973.190000","4973.190000000","0.000000","0.000000"
"2023-10-30","PM10002982","","LU1708482259","BF1PLY9","","Mirabaud Sustainable Global High Dividend Class N Cap USD","2","Active","16","USD","","","485.424000","2022-05-27","2022-05-31","","","121.1300000000","2023-10-30","58799.410000","58799.410000","1.00000","64440.050000","64440.050000000","0.000000","0.000000"
"2023-10-30","PM10002982","","LU1861138961","BKTHWF0","","Amundi Index MSCI Emerging Markets ETF USD","2","Active","16","USD","","","1124.000000","2023-03-14","2023-03-14","","","48.5150000000","2023-10-30","54530.860000","54530.860000","1.00000","59469.080000","59469.080000000","0.000000","0.000000"
"2023-10-30","PM10002982","","IE00BGGJJC74","BGGJJC7","","Baillie Gifford Worldwide Sustainable Growth Fund B USD","2","Active","16","USD","","","6439.629000","2022-05-26","2022-05-31","","","10.5998000000","2023-10-30","68258.780000","68258.780000","1.00000","74353.890000","74353.890000000","0.000000","0.000000"
"2023-10-30","PM10002982","","US00214Q1040","BSBNFV9","","ARK Innovation ETF","2","Active","16","USD","","","1120.000000","2018-01-16","2018-01-18","","","34.2900000000","2023-10-30","38404.800000","38404.800000","1.00000","44865.830000","44865.830000000","0.000000","0.000000"
"2023-10-30","PM10002982","","LU2249741757","BMH18X8","","CT (Lux) SDG Engagement Global Equity R Acc USD","2","Active","16","USD","","","5424.247000","2022-05-27","2022-06-01","","","10.4300000000","2023-10-30","56574.900000","56574.900000","1.00000","64440.050000","64440.050000000","0.000000","0.000000"
"2023-10-30","PM10002982","","IE00BKVL7778","BK6KYC3","","iShares Edge MSCI World Minimum Volatility ESG ETF USD","2","Active","16","USD","","","11633.000000","2022-05-25","2022-05-27","","","5.9272000000","2023-10-30","68951.120000","68951.120000","1.00000","69390.770000","69390.770000000","0.000000","0.000000"
"2023-10-30","PM10002982","","LU1842711688","BFZNZ70","","Morgan Stanley Global Sustain Fund Z USD","2","Active","16","USD","","","1930.375000","2022-05-27","2022-06-02","","","35.3000000000","2023-10-30","68142.240000","68142.240000","1.00000","69396.970000","69396.970000000","0.000000","0.000000"
"2023-10-30","PM10002982","","IE00B505V954","B505V95","","Vanguard ESG Developed World All Cap Equity Index Acc USD","2","Active","16","USD","","","467.310000","2022-05-26","2022-05-31","","","172.5428000000","2023-10-30","80630.980000","80630.980000","1.00000","79310.830000","79310.830000000","0.000000","0.000000"
"2023-10-30","PM10003061","","IE00B4L5Y983","B4L5Y98","","iShares Core MSCI World UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","4597.000000","2020-10-23","2020-10-27","","","78.4700000000","2023-10-30","360726.590000","360726.590000","1.00000","304165.620000","304165.620000000","0.000000","0.000000"
"2023-10-30","PM10003179","","LU1459801517","BDBBJB6","","UBS Bloomberg TIPS 1-10 UCITS ETF USD","2","Active","16","USD","","","4140.000000","2022-10-21","2022-10-28","","","14.0130000000","2023-10-30","58013.820000","58013.820000","1.00000","57000.940000","57000.940000000","0.000000","0.000000"
"2023-10-30","PM10003179","","IE00B579F325","B599TV6","","Invesco Physical Gold ETC USD LN","2","Active","16","USD","","","181.000000","2022-10-21","2022-10-26","","","192.9400000000","2023-10-30","34922.140000","34922.140000","1.00000","28427.970000","28427.970000000","0.000000","0.000000"
"2023-10-30","PM10003179","","LU2530218614","BQPB311","","Aberdeen Standard SICAV II - Global Smaller Companies Fund USD","2","Active","16","USD","","","4940.792000","2022-11-29","2022-11-29","","","9.6033000000","2023-10-30","47447.910000","47447.910000","1.00000","45604.500000","45604.500000000","0.000000","0.000000"
"2023-10-30","PM10003179","","IE00BL25JM42","BYW4SW5","","Xtrackers MSCI World Value UCITS ETF USD","2","Active","16","USD","","","2036.000000","2022-10-21","2022-10-31","","","36.8550000000","2023-10-30","75036.780000","75036.780000","1.00000","62687.470000","62687.470000000","0.000000","0.000000"
"2023-10-30","PM10003179","","LU1861138961","BKTHWF0","","Amundi Index MSCI Emerging Markets ETF USD","2","Active","16","USD","","","776.000000","2023-03-14","2023-03-14","","","48.5150000000","2023-10-30","37647.640000","37647.640000","1.00000","34187.020000","34187.020000000","0.000000","0.000000"
"2023-10-30","PM10003179","","LU0955011258","BCDPBM4","","Morgan Stanley Investment Funds Global Quality Fund Z","2","Active","16","USD","","","1400.916000","2022-10-24","2022-10-27","","","54.5000000000","2023-10-30","76349.920000","76349.920000","1.00000","68406.750000","68406.750000000","0.000000","0.000000"
"2023-10-30","PM10003179","","IE00B18GCB14","B18GCB1","","Vanguard Global Bond Index Fund HD","2","Active","16","USD","","","364.700000","2022-10-24","2022-10-26","","","144.3957000000","2023-10-30","52661.110000","52661.110000","1.00000","51305.060000","51305.060000000","0.000000","0.000000"
"2023-10-30","PM10003179","","LU0605515963","B4QNKH7","","Fidelity Funds Global Dividend Y Acc USD","2","Active","16","USD","","","2932.940000","2022-10-21","2022-10-26","","","24.7800000000","2023-10-30","72678.250000","72678.250000","1.00000","62706.190000","62706.190000000","0.000000","0.000000"
"2023-10-30","PM10003179","","IE00BL25JP72","BYW4SY7","","Xtrackers MSCI World Momentum UCITS ETF 1C USD","2","Active","16","USD","","","1606.000000","2022-10-21","2022-11-03","","","45.3050000000","2023-10-30","72759.830000","72759.830000","1.00000","68368.940000","68368.940000000","0.000000","0.000000"
"2023-10-30","PM10003179","","IE00B04GQX83","B04GQX8","","Vanguard U.S. Investment Grade Credit Index Fund USD A","2","Active","16","USD","","","415.440000","2022-10-21","2022-10-25","","","186.3760000000","2023-10-30","77428.050000","77428.050000","1.00000","74107.310000","74107.310000000","0.000000","0.000000"
"2023-10-30","PM10003875","","LU1861138961","BKTHWF0","","Amundi Index MSCI Emerging Markets ETF USD","2","Active","16","USD","","","126.000000","2023-03-14","2023-03-14","","","48.5150000000","2023-10-30","6112.890000","6112.890000","1.00000","6741.430000","6741.430000000","0.000000","0.000000"
"2023-10-30","PM10003875","","IE00BL25JP72","BYW4SY7","","Xtrackers MSCI World Momentum UCITS ETF 1C USD","2","Active","16","USD","","","246.000000","2021-08-17","2021-08-20","","","45.3050000000","2023-10-30","11145.030000","11145.030000","1.00000","13604.240000","13604.240000000","0.000000","0.000000"
"2023-10-30","PM10003875","","IE00BD0NCN62","BD0NCN6","","iShares Developed World Index Fund D Acc USD","2","Active","16","USD","","","780.490000","2021-08-18","2021-08-23","","","16.1360000000","2023-10-30","12593.990000","12593.990000","1.00000","13706.240000","13706.240000000","0.000000","0.000000"
"2023-10-30","PM10003875","","LU0955011258","BCDPBM4","","Morgan Stanley Investment Funds Global Quality Fund Z","2","Active","16","USD","","","178.513000","2022-08-18","2022-08-23","","","54.5000000000","2023-10-30","9728.960000","9728.960000","1.00000","10139.540000","10139.540000000","0.000000","0.000000"
"2023-10-30","PM10003875","","IE00B1FZSC47","B1GJFH9","K677","iShares $ TIPS UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","32.000000","2021-08-17","2021-08-23","","","222.6600000000","2023-10-30","7125.120000","7125.120000","1.00000","8197.880000","8197.880000000","0.000000","0.000000"
"2023-10-30","PM10003875","","LU0605515963","B4QNKH7","","Fidelity Funds Global Dividend Y Acc USD","2","Active","16","USD","","","405.090000","2021-08-17","2021-08-20","","","24.7800000000","2023-10-30","10038.130000","10038.130000","1.00000","10795.660000","10795.660000000","0.000000","0.000000"
"2023-10-30","PM10003875","","IE00B18GCB14","B18GCB1","","Vanguard Global Bond Index Fund HD","2","Active","16","USD","","","45.250000","2021-08-17","2021-08-19","","","144.3957000000","2023-10-30","6533.910000","6533.910000","1.00000","7626.480000","7626.480000000","0.000000","0.000000"
"2023-10-30","PM10003875","","IE00BL25JM42","BYW4SW5","","Xtrackers MSCI World Value UCITS ETF USD","2","Active","16","USD","","","293.000000","2021-08-17","2021-08-19","","","36.8550000000","2023-10-30","10798.520000","10798.520000","1.00000","11240.210000","11240.210000000","0.000000","0.000000"
"2023-10-30","PM10003875","","IE00B4L5Y983","B4L5Y98","","iShares Core MSCI World UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","34.000000","2023-04-20","2023-04-25","","","78.4700000000","2023-10-30","2667.980000","2667.980000","1.00000","2747.480000","2747.480000000","0.000000","0.000000"
"2023-10-30","PM10004162","","US5439152928","B3S64G4","","Lord Abbett Growth Leaders Fund Class F","5","Contact RL360°","16","USD","","","182.732000","2020-11-27","2020-11-24","","","28.5100000000","2023-10-30","5209.690000","5209.690000","1.00000","8000.000000","8000.000000000","0.000000","0.000000"
"2023-10-30","PM10004162","","US9229087369","2353843","","Vanguard Growth ETF USD","2","Active","16","USD","","","573.000000","2019-09-30","2019-10-02","","","266.0500000000","2023-10-30","152446.650000","152446.650000","1.00000","95012.760000","95012.760000000","0.000000","0.000000"
"2023-10-30","PM10004162","","US9229087443","2353638","","Vanguard Value ETF","2","Active","16","USD","","","369.000000","2021-04-16","2021-04-20","","","133.1700000000","2023-10-30","49139.730000","49139.730000","1.00000","49993.690000","49993.690000000","0.000000","0.000000"
"2023-10-30","PM10004162","","US89154Q5707","BLWF6X4","","Touchstone Sands Capital Emerging Markets Growth Fund Class Y USD","5","Contact RL360°","16","USD","","","851.789000","2021-02-22","2021-02-22","","","12.7300000000","2023-10-30","10843.270000","10843.270000","1.00000","20000.000000","20000.000000000","0.000000","0.000000"
"2023-10-30","PM10004162","","US9229086114","2353672","","Vanguard Small-Cap Value ETF","2","Active","16","USD","","","146.000000","2021-04-16","2021-04-20","","","150.4600000000","2023-10-30","21967.160000","21967.160000","1.00000","24952.330000","24952.330000000","0.000000","0.000000"
"2023-10-30","PM10004162","","US78464A7634","B0Q4PL1","","SPDR S&P Dividend ETF","2","Active","16","USD","","","569.000000","2019-02-12","2019-02-14","","","111.1000000000","2023-10-30","63215.900000","63215.900000","1.00000","55192.740000","55192.740000000","0.000000","0.000000"
"2023-10-30","PM10004162","","US9229085959","2353650","","Vanguard Small-Cap Growth ETF USD","2","Active","16","USD","","","87.000000","2021-04-16","2021-04-20","","","197.1800000000","2023-10-30","17154.660000","17154.660000","1.00000","24783.680000","24783.680000000","0.000000","0.000000"
"2023-10-30","PM10004211","","IE00B1XNHC34","B28PN34","","Ishares Global Clean Energy USD","2","Active","16","USD","","","1779.000000","2021-01-15","2021-01-20","","","7.3520000000","2023-10-30","13079.210000","13079.210000","1.00000","32496.990000","32496.990000000","0.000000","0.000000"
"2023-10-30","PM10004211","","US9219094045","B52GGT1","","Vanguard LifeStrategy Moderate Growth Fund USD","5","Contact RL360°","16","USD","","","4589.234000","2020-02-20","2020-02-20","","","27.9800000000","2023-10-30","128406.770000","128406.770000","1.00000","135565.970000","135565.970000000","0.000000","0.000000"
"2023-10-30","PM10004211","","IE00BYZK4552","BYZK455","","iShares Automation & Robotics UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","2626.000000","2021-01-15","2021-01-19","","","10.2300000000","2023-10-30","26863.980000","26863.980000","1.00000","32488.520000","32488.520000000","0.000000","0.000000"
"2023-10-30","PM10004553","","LU1900068328","BJ32FG6","","Lyxor MSCI AC Asia-Pacific ex- Japan UCITS ETF USD","2","Active","16","USD","","","854.000000","2023-09-12","2023-09-14","","","59.2100000000","2023-10-30","50565.340000","50565.340000","1.00000","53585.670000","53585.670000000","0.000000","0.000000"
"2023-10-30","PM10004553","","IE00B4L5Y983","B4L5Y98","","iShares Core MSCI World UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","953.000000","2023-09-07","2023-09-11","","","78.4700000000","2023-10-30","74781.910000","74781.910000","1.00000","80319.420000","80319.420000000","0.000000","0.000000"
"2023-10-30","PM10004553","","","DP06424","","DP06424 Lloyds Bank 1 Year Fixed USD 5.91% 12/09/2024 PM10004553","2","Active","16","USD","","","114830.000000","2023-09-15","","","","1.0000000000","2023-10-30","115697.160000","115697.160000","1.00000","114830.000000","114830.000000000","867.160000","867.160000"
"2023-10-30","PM10004553","","IE00BYWZ0440","BYWZ044","","iShares Global High Yield Corp Bond UCITS ETF","2","Active","16","USD","","","3489.000000","2023-09-13","2023-09-15","","","5.2600000000","2023-10-30","18352.140000","18352.140000","1.00000","18753.560000","18753.560000000","0.000000","0.000000"
"2023-10-30","PM10004553","","IE00B18GCB14","B18GCB1","","Vanguard Global Bond Index Fund HD","2","Active","16","USD","","","181.160000","2022-05-31","2022-06-02","","","144.3957000000","2023-10-30","26158.730000","26158.730000","1.00000","27486.030000","27486.030000000","0.000000","0.000000"
"2023-10-30","PM10004553","","IE00BK5BQY34","BJSBDM0","","Vanguard FTSE Developed Europe ex UK UCITS ETF","2","Active","16","USD","","","1887.000000","2023-09-07","2023-09-11","","","39.7050000000","2023-10-30","74923.340000","74923.340000","1.00000","80356.650000","80356.650000000","0.000000","0.000000"
"2023-10-30","PM10005110","","IE00BD0NCN62","BD0NCN6","","iShares Developed World Index Fund D Acc USD","2","Active","16","USD","","","1316.380000","2021-12-23","2022-01-04","","","16.1360000000","2023-10-30","21241.110000","21241.110000","1.00000","24184.510000","24184.510000000","0.000000","0.000000"
"2023-10-30","PM10005110","","LU2530218614","BQPB311","","Aberdeen Standard SICAV II - Global Smaller Companies Fund USD","2","Active","16","USD","","","1380.519000","2022-11-29","2023-01-31","","","9.6033000000","2023-10-30","13257.540000","13257.540000","1.00000","21035.430000","21035.430000000","0.000000","0.000000"
"2023-10-30","PM10005110","","LU1459801517","BDBBJB6","","UBS Bloomberg TIPS 1-10 UCITS ETF USD","2","Active","16","USD","","","943.000000","2023-01-30","2023-02-01","","","14.0130000000","2023-10-30","13214.260000","13214.260000","1.00000","13476.740000","13476.740000000","0.000000","0.000000"
"2023-10-30","PM10005110","","LU0605515963","B4QNKH7","","Fidelity Funds Global Dividend Y Acc USD","2","Active","16","USD","","","657.960000","2021-12-22","2021-12-27","","","24.7800000000","2023-10-30","16304.250000","16304.250000","1.00000","17402.990000","17402.990000000","0.000000","0.000000"
"2023-10-30","PM10005110","","LU0955011258","BCDPBM4","","Morgan Stanley Investment Funds Global Quality Fund Z","2","Active","16","USD","","","322.792000","2022-08-10","2023-01-31","","","54.5000000000","2023-10-30","17592.160000","17592.160000","1.00000","18276.790000","18276.790000000","0.000000","0.000000"
"2023-10-30","PM10005110","","IE00BL25JP72","BYW4SY7","","Xtrackers MSCI World Momentum UCITS ETF 1C USD","2","Active","16","USD","","","413.000000","2021-12-22","2021-12-29","","","45.3050000000","2023-10-30","18710.970000","18710.970000","1.00000","22882.880000","22882.880000000","0.000000","0.000000"
"2023-10-30","PM10005110","","IE00B18GCB14","B18GCB1","","Vanguard Global Bond Index Fund HD","2","Active","16","USD","","","81.420000","2021-12-23","2023-01-30","","","144.3957000000","2023-10-30","11756.700000","11756.700000","1.00000","13486.620000","13486.620000000","0.000000","0.000000"
"2023-10-30","PM10005110","","LU1861138961","BKTHWF0","","Amundi Index MSCI Emerging Markets ETF USD","2","Active","16","USD","","","218.000000","2023-03-14","2023-03-14","","","48.5150000000","2023-10-30","10576.270000","10576.270000","1.00000","11378.130000","11378.130000000","0.000000","0.000000"
"2023-10-30","PM10005110","","IE00BL25JM42","BYW4SW5","","Xtrackers MSCI World Value UCITS ETF USD","2","Active","16","USD","","","482.000000","2021-12-22","2021-12-31","","","36.8550000000","2023-10-30","17764.110000","17764.110000","1.00000","18495.810000","18495.810000000","0.000000","0.000000"
"2023-10-30","PM10005555","","US9229087369","2353843","","Vanguard Growth ETF USD","2","Active","16","USD","","","264.000000","2019-03-06","2021-07-22","","","266.0500000000","2023-10-30","70237.200000","70237.200000","1.00000","49081.050000","49081.050000000","0.000000","0.000000"
"2023-10-30","PM10005555","","IE0031442068","B1CDG49","BW88","iShares S&P 500 UCITS ETF USD (Dist) USD LN","2","Active","16","USD","","","8382.000000","2015-09-10","2022-04-19","","","41.3000000000","2023-10-30","346176.600000","346176.600000","1.00000","213691.720000","213691.720000000","0.000000","0.000000"
"2023-10-30","PM10005555","","US9229087443","2353638","","Vanguard Value ETF","2","Active","16","USD","","","455.000000","2019-03-06","2021-07-22","","","133.1700000000","2023-10-30","60592.350000","60592.350000","1.00000","52717.490000","52717.490000000","0.000000","0.000000"
"2023-10-30","PM10005555","","US9229087518","2353649","","Vanguard Small Cap ETF USD","2","Active","16","USD","","","63.000000","2019-03-06","2019-03-08","","","176.5400000000","2023-10-30","11122.020000","11122.020000","1.00000","9694.950000","9694.950000000","0.000000","0.000000"
"2023-10-30","PM10005650","","IE00BL25JM42","BYW4SW5","","Xtrackers MSCI World Value UCITS ETF USD","2","Active","16","USD","","","1534.000000","2022-02-09","2022-02-14","","","36.8550000000","2023-10-30","56535.570000","56535.570000","1.00000","61774.330000","61774.330000000","0.000000","0.000000"
"2023-10-30","PM10005650","","IE00BL25JP72","BYW4SY7","","Xtrackers MSCI World Momentum UCITS ETF 1C USD","2","Active","16","USD","","","1233.000000","2022-02-09","2022-02-11","","","45.3050000000","2023-10-30","55861.070000","55861.070000","1.00000","66182.120000","66182.120000000","0.000000","0.000000"
"2023-10-30","PM10005650","","IE00B18GCB14","B18GCB1","","Vanguard Global Bond Index Fund HD","2","Active","16","USD","","","219.030000","2022-02-09","2022-02-11","","","144.3957000000","2023-10-30","31626.990000","31626.990000","1.00000","35307.920000","35307.920000000","0.000000","0.000000"
"2023-10-30","PM10005650","","IE00BD0NCN62","BD0NCN6","","iShares Developed World Index Fund D Acc USD","2","Active","16","USD","","","3738.030000","2022-02-10","2022-02-15","","","16.1360000000","2023-10-30","60316.850000","60316.850000","1.00000","66202.360000","66202.360000000","0.000000","0.000000"
"2023-10-30","PM10005650","","LU0893933373","B9QN5S8","J9FV","Fundsmith Equity Feeder I Acc USD","2","Active","16","USD","","","1776.840000","2022-02-09","2022-02-15","","","31.1344000000","2023-10-30","55320.850000","55320.850000","1.00000","61788.870000","61788.870000000","0.000000","0.000000"
"2023-10-30","PM10005650","","IE00B1FZSC47","B1GJFH9","K677","iShares $ TIPS UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","152.000000","2022-02-09","2022-02-11","","","222.6600000000","2023-10-30","33844.320000","33844.320000","1.00000","37864.630000","37864.630000000","0.000000","0.000000"
"2023-10-30","PM10005650","","LU2530218614","BQPB311","","Aberdeen Standard SICAV II - Global Smaller Companies Fund USD","2","Active","16","USD","","","3150.086000","2022-11-29","2022-11-29","","","9.6033000000","2023-10-30","30251.220000","30251.220000","1.00000","44134.910000","44134.910000000","0.000000","0.000000"
"2023-10-30","PM10005650","","LU0605515963","B4QNKH7","","Fidelity Funds Global Dividend Y Acc USD","2","Active","16","USD","","","1986.570000","2022-02-09","2022-02-14","","","24.7800000000","2023-10-30","49227.200000","49227.200000","1.00000","52961.890000","52961.890000000","0.000000","0.000000"
"2023-10-30","PM10006472","","IE00B04GQX83","B04GQX8","","Vanguard U.S. Investment Grade Credit Index Fund USD A","2","Active","16","USD","","","211.320000","2022-05-27","2022-06-01","","","186.3760000000","2023-10-30","39384.980000","39384.980000","1.00000","41860.920000","41860.920000000","0.000000","0.000000"
"2023-10-30","PM10006472","","LU0893933373","B9QN5S8","J9FV","Fundsmith Equity Feeder I Acc USD","2","Active","16","USD","","","1460.170000","2022-05-30","2022-06-03","","","31.1344000000","2023-10-30","45461.520000","45461.520000","1.00000","45080.990000","45080.990000000","0.000000","0.000000"
"2023-10-30","PM10006472","","LU0605515963","B4QNKH7","","Fidelity Funds Global Dividend Y Acc USD","2","Active","16","USD","","","1562.510000","2022-05-27","2022-06-01","","","24.7800000000","2023-10-30","38719.000000","38719.000000","1.00000","38640.850000","38640.850000000","0.000000","0.000000"
"2023-10-30","PM10006472","","LU2530218614","BQPB311","","Aberdeen Standard SICAV II - Global Smaller Companies Fund USD","2","Active","16","USD","","","2285.542000","2022-11-29","2022-11-29","","","9.6033000000","2023-10-30","21948.750000","21948.750000","1.00000","25760.570000","25760.570000000","0.000000","0.000000"
"2023-10-30","PM10006472","","IE00B579F325","B599TV6","","Invesco Physical Gold ETC USD LN","2","Active","16","USD","","","89.000000","2022-05-27","2022-05-31","","","192.9400000000","2023-10-30","17171.660000","17171.660000","1.00000","16031.260000","16031.260000000","0.000000","0.000000"
"2023-10-30","PM10006472","","IE00B1FZSC47","B1GJFH9","K677","iShares $ TIPS UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","132.000000","2022-05-27","2022-05-31","","","222.6600000000","2023-10-30","29391.120000","29391.120000","1.00000","32129.270000","32129.270000000","0.000000","0.000000"
"2023-10-30","PM10006472","","IE00BL25JM42","BYW4SW5","","Xtrackers MSCI World Value UCITS ETF USD","2","Active","16","USD","","","1027.000000","2022-05-27","2022-06-01","","","36.8550000000","2023-10-30","37850.090000","37850.090000","1.00000","38640.850000","38640.850000000","0.000000","0.000000"
"2023-10-30","PM10006472","","IE00B18GCB14","B18GCB1","","Vanguard Global Bond Index Fund HD","2","Active","16","USD","","","191.010000","2022-05-31","2022-06-02","","","144.3957000000","2023-10-30","27581.020000","27581.020000","1.00000","28980.640000","28980.640000000","0.000000","0.000000"
"2023-10-30","PM10006472","","IE00BL25JP72","BYW4SY7","","Xtrackers MSCI World Momentum UCITS ETF 1C USD","2","Active","16","USD","","","968.000000","2022-05-27","2022-06-01","","","45.3050000000","2023-10-30","43855.240000","43855.240000","1.00000","45061.130000","45061.130000000","0.000000","0.000000"
"2023-10-30","PM10007029","","IE00B4L5Y983","B4L60Z9","","iShares Core MSCI World UCITS ETF USD (Acc) GBP LN","2","Active","8","GBP","","","59.000000","2023-08-29","2023-08-31","","","64.6100000000","2023-10-30","3811.990000","4632.710000","1.21530","3965.550000","4819.330000000","0.000000","0.000000"
"2023-10-30","PM10007029","","LU1900068328","BJ32FJ9","","Lyxor MSCI AC Asia-Pacific ex-Japan UCITS ETF GBP","2","Active","8","GBP","","","52.000000","2023-08-29","2023-08-31","","","48.7675000000","2023-10-30","2535.910000","3081.890000","1.21530","2632.860000","3199.710000000","0.000000","0.000000"
"2023-10-30","PM10007029","","IE00BYWZ0440","BYWZ044","","iShares Global High Yield Corp Bond UCITS ETF","2","Active","16","USD","","","444.000000","2023-09-07","2023-09-11","","","5.2600000000","2023-10-30","2335.440000","2335.440000","1.00000","2410.300000","2410.300000000","0.000000","0.000000"
"2023-10-30","PM10007029","","LU1900068328","BJ32FG6","","Lyxor MSCI AC Asia-Pacific ex- Japan UCITS ETF USD","2","Active","16","USD","","","107.000000","2023-09-04","2023-09-07","","","59.2100000000","2023-10-30","6335.470000","6335.470000","1.00000","6892.290000","6892.290000000","0.000000","0.000000"
"2023-10-30","PM10007029","","IE00B8KQFS66","B8KQFS6","","iShares Global High Yield Corp Bond GBP Hedged Ucits ETF","2","Active","8","GBP","","","10.000000","2023-08-29","2023-08-31","","","81.9600000000","2023-10-30","819.600000","996.060000","1.21530","883.960000","1074.280000000","0.000000","0.000000"
"2023-10-30","PM10007029","","IE00B4L5Y983","B4L5Y98","","iShares Core MSCI World UCITS ETF USD (Acc) USD LN","2","Active","16","USD","","","121.000000","2023-09-06","2023-09-08","","","78.4700000000","2023-10-30","9494.870000","9494.870000","1.00000","10269.520000","10269.520000000","0.000000","0.000000"
"2023-10-30","PM10007029","","IE00B18GCB14","B18GCB1","","Vanguard Global Bond Index Fund HD","2","Active","16","USD","","","23.430000","2023-09-05","2023-09-07","","","144.3957000000","2023-10-30","3383.190000","3383.190000","1.00000","3450.000000","3450.000000000","0.000000","0.000000"
