ExtractTime,DatabaseDate,PlanID,PlanNumber,InvestmentDescription,InvestmentCategory,FundCode,FundISINCode,UnitsHeld,UnitPrice,PriceDate,InvestmentCurrencyISO,InvestmentCurrencyValue,ExchangeRate,ExchangeRateDate,ValuationCurrencyISO,ValuationCurrencyValue,BookCost,InterestAccruedValue,InterestAccruedDays
03/10/2023 15:13:24,03/10/2023 06:50:10,944096,782190,Vanguard (UK) - Lifestrategy 60% Eqty Inc GBP,Collective Funds,B4R2F34,GB00B4R2F348,189.064,180.2316,02/10/2023,GBP,34075.31,1,,GBP,34075,34383.09,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944096,782190,Vanguard Investments UK Ltd - Lifestrat 20% Eqty A Acc (GBP),Collective Funds,B4NXY34,GB00B4NXY349,199.902,150.0794,02/10/2023,GBP,30001.17,1,,GBP,30001,34383.09,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944097,782192,Invesco Management - Sterling Bond Fund C Acc (GBP),Collective Funds,BFLV556,LU1775981431,2277.335,5.0844,02/10/2023,GBP,11578.88,1,,GBP,11579,12951.66,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944097,782192,IShares - GBP Corporate Bond (SLXX.L) GBP,Exchange Traded Funds,B00FV01,IE00B00FV011,84,115.97,02/10/2023,GBP,9741.48,1,,GBP,9741,12943.8,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944097,782192,JO Hambro Capital - Gbl Opps A Dis NAV (GBP),Collective Funds,B89PQM5,IE00B89PQM59,8554.601,2.494,02/10/2023,GBP,21335.17,1,,GBP,21335,19427.5,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944097,782192,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,173.499,216.6204,02/10/2023,GBP,37583.42,1,,GBP,37583,38854.99,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944097,782192,Vanguard Invest Lifestrategy - 40 Percent Equity Acc (GBP),Collective Funds,B3ZHN96,GB00B3ZHN960,196.694,180.2562,02/10/2023,GBP,35455.31,1,,GBP,35455,38854.99,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944098,782258,Invesco Management - Sterling Bond Fund C Acc (GBP),Collective Funds,BFLV556,LU1775981431,1572.126,5.0844,02/10/2023,GBP,7993.32,1,,GBP,7993,8497.5,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944098,782258,IShares - GBP Corporate Bond (SLXX.L) GBP,Exchange Traded Funds,B00FV01,IE00B00FV011,55,115.97,02/10/2023,GBP,6378.35,1,,GBP,6378,8489.4,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944098,782258,JO Hambro Capital - Gbl Opps A Dis NAV (GBP),Collective Funds,B89PQM5,IE00B89PQM59,6229.839,2.494,02/10/2023,GBP,15537.22,1,,GBP,15537,12746.25,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944098,782258,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,85.959,216.6204,02/10/2023,GBP,18620.47,1,,GBP,18620,16994.99,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944098,782258,Vanguard Invest Lifestrategy - 40 Percent Equity Acc (GBP),Collective Funds,B3ZHN96,GB00B3ZHN960,93.451,180.2562,02/10/2023,GBP,16845.12,1,,GBP,16845,16994.99,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944101,782672,Aberdeen Std SICAV II Global - Smaller Companies B Acc USD,Collective Funds,BQPB2X6,LU2530218291,418.645,10.1783,02/10/2023,USD,4261.09,1,02/10/2023,USD,4261,7303.84,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944101,782672,Fidelity (LUX) Global Dividend - Y Accum NAV (USD),Collective Funds,B4QNKH7,LU0605515963,422.35,24.96,02/10/2023,USD,10541.86,1,02/10/2023,USD,10542,10955.76,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944101,782672,FundSmith SICAV - Equity Fund I Acc (USD),Collective Funds,B9QN5S8,LU0893933373,338.39,31.9451,02/10/2023,USD,10809.9,1,02/10/2023,USD,10810,11126.08,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944101,782672,Invesco Physical (SGLD) - Secured Gold Lnkd Nts (USD),Exchange Traded Funds,B599TV6,IE00B579F325,25,176.98,02/10/2023,USD,4424.5,1,02/10/2023,USD,4424,4539.93,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944101,782672,IShares II Plc - Tips Shs (IDTP) USD,Exchange Traded Funds,B1GJFH9,IE00B1FZSC47,35,224.0902,02/10/2023,USD,7843.16,1,02/10/2023,USD,7843,9086.2,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944101,782672,Vanguard Inv Ser Gbl Bd - Idx Instl Hgd (USD),Collective Funds,B18GCB1,IE00B18GCB14,49.28,145.4876,02/10/2023,USD,7169.63,1,02/10/2023,USD,7170,8216.82,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944101,782672,Vanguard U.S. Investment Grade - Credit Index Fund USD,Collective Funds,B04GQX8,IE00B04GQX83,53.77,189.151,02/10/2023,USD,10170.65,1,02/10/2023,USD,10171,11868.74,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944101,782672,Xtrackers (IE) Plc (XDEM) - MSCI World Momentum (USD),Exchange Traded Funds,BYW4SY7,IE00BL25JP72,218,46.525,29/09/2023,USD,10142.45,1,02/10/2023,USD,10142,12751.97,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944101,782672,Xtrackers (IE) Plc (XDEV) - MSCI World Value Ucits (USD),Exchange Traded Funds,BYW4SW5,IE00BL25JM42,283,38.365,02/10/2023,USD,10857.3,1,02/10/2023,USD,10857,10933.82,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944104,782960,Aberdeen Std SICAV II Global - Smaller Companies D Acc GBP,Collective Funds,BQPB2Z8,LU2530218457,45.517,11.3796,02/10/2023,GBP,517.97,1,,GBP,518,559.25,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944104,782960,Blackrock Index Select IShares - DVLPD World Index D Cl A (GBP),Collective Funds,BD0NCL4,IE00BD0NCL49,73.67,17.767,02/10/2023,GBP,1308.89,1,,GBP,1309,1230.35,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944104,782960,FIDELITY INV MGMT LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,496.23,2.367,02/10/2023,GBP,1174.58,1,,GBP,1175,1118.5,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944104,782960,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,44.73,37.0083,02/10/2023,GBP,1655.38,1,,GBP,1655,1565.9,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944104,782960,Invesco Physical Gold (SGLS) - GB Hedged ETC (GBP),Exchange Traded Funds,BLF0JQ0,XS2183935605,17,41.07,02/10/2023,GBP,698.19,1,,GBP,698,758.84,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944104,782960,iShares UK Credit Bond - Index Fund (IE) D Acc (GBP),Collective Funds,BD0NC47,IE00BD0NC474,159.45,9.604,02/10/2023,GBP,1531.36,1,,GBP,1531,1677.75,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944104,782960,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,97,13.8781,02/10/2023,GBP,1346.18,1,,GBP,1346,1451.58,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944104,782960,Vanguard Inv Services UK Short - Term Inv Gd Bd Id Acc (GBP),Collective Funds,B9M1BB1,IE00B9M1BB17,8.99,110.7415,02/10/2023,GBP,995.57,1,,GBP,996,1006.65,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944104,782960,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,9.8,139.9005,02/10/2023,GBP,1371.02,1,,GBP,1371,1454.05,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944105,783031,Hypa Asset Management - Global High Income C (GBP),Suspended Alternative Funds,2FWZVM5,KYG393372100,1110.969,0,17/02/2020,GBP,0,1,,GBP,0,135000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944105,783031,HYPA Global High Income - Class C (USD),Suspended Alternative Funds,777773507,KYG393372282,281.661,0,17/02/2020,USD,0,0.825014437752661,02/10/2023,GBP,0,27794.47,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944106,783293,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,4748.8,6.1479,02/10/2023,GBP,29195.15,1,,GBP,29195,23138.51,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944106,783293,iShares Gold Trust (IAU) - (USD),Exchange Traded Funds,BMDB791,US4642852044,428,34.63,02/10/2023,USD,14821.64,0.825014437752661,02/10/2023,GBP,12228,9424.17,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944106,783293,Schroder Unit Tst Managed - Balanced Z Acc (GBP),Collective Funds,BDZDTG3,GB00BDZDTG38,33565.35,0.7928,02/10/2023,GBP,26610.61,1,,GBP,26611,24052.92,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944106,783293,Vanguard (UK) - Lifestrategy 60% Eqty Inc GBP,Collective Funds,B4R2F34,GB00B4R2F348,241.878,180.2316,02/10/2023,GBP,43594.06,1,,GBP,43594,42461.59,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944106,783293,Vanguard Investments UK Ltd - Lifestrat 20% Eqty A Acc (GBP),Collective Funds,B4NXY34,GB00B4NXY349,172.685,150.0794,02/10/2023,GBP,25916.46,1,,GBP,25916,27926.62,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944110,783981,Baillie Gifford - Managed B NAV Acc (GBP),Collective Funds,0601016,GB0006010168,825.472,12.88,02/10/2023,GBP,10632.08,1,,GBP,10632,14000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944110,783981,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,2925.02,6.1479,02/10/2023,GBP,17982.73,1,,GBP,17983,13350.08,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944110,783981,iShares Gold Trust (IAU) - (USD),Exchange Traded Funds,BMDB791,US4642852044,352,34.63,02/10/2023,USD,12189.76,0.825014437752661,02/10/2023,GBP,10057,7643.26,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944110,783981,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,5047.389,4.0287,02/10/2023,GBP,20334.42,1,,GBP,20334,19171.5,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944110,783981,Schroder Unit Tst Managed - Balanced Z Acc (GBP),Collective Funds,BDZDTG3,GB00BDZDTG38,36892.05,0.7928,02/10/2023,GBP,29248.02,1,,GBP,29248,26090.06,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944110,783981,Vanguard (UK) - Lifestrategy 60% Eqty Inc GBP,Collective Funds,B4R2F34,GB00B4R2F348,339.589,180.2316,02/10/2023,GBP,61204.67,1,,GBP,61205,59282.12,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944110,783981,Vanguard Investments UK Ltd - Lifestrat 20% Eqty A Acc (GBP),Collective Funds,B4NXY34,GB00B4NXY349,261.727,150.0794,02/10/2023,GBP,39279.83,1,,GBP,39280,42493.98,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944111,784079,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,6697.32,6.1479,02/10/2023,GBP,41174.45,1,,GBP,41174,24768.68,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944111,784079,UBAM Funds (Lux) - Global Hi Yld Solu AH GBP,Collective Funds,BSQXJW3,LU0782386402,53.697,142.99,02/10/2023,GBP,7678.13,1,,GBP,7678,6773.88,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944111,784079,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,181.862,216.6204,02/10/2023,GBP,39395.02,1,,GBP,39395,30987.42,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944111,784079,Vanguard Invest Lifestrategy - 40 Percent Equity Acc (GBP),Collective Funds,B3ZHN96,GB00B3ZHN960,195.109,180.2562,02/10/2023,GBP,35169.61,1,,GBP,35170,30959.86,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944112,784101,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,339,40.63,02/10/2023,GBP,13773.57,1,,GBP,13774,14053.44,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944112,784101,Blackrock Index Select IShares - DVLPD World Index D Cl A (GBP),Collective Funds,BD0NCL4,IE00BD0NCL49,1475.08,17.767,02/10/2023,GBP,26207.75,1,,GBP,26208,24614.3,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944112,784101,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,715,31.6,02/10/2023,GBP,22594,1,,GBP,22594,21234.28,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944112,784101,FIDELITY INV MGMT LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,8170.19,2.367,02/10/2023,GBP,19338.84,1,,GBP,19339,19453.23,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944112,784101,IShares III Plc (SWDA) - MSCI World Acc (GBP),Exchange Traded Funds,B4L60Z9,IE00B4L5Y983,276,66.6675,02/10/2023,GBP,18400.23,1,,GBP,18400,17605.11,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944112,784101,Morgan Stanley IF - Global Quality Z Acc (GBP),Collective Funds,BMG7GC2,LU2502369130,831.627,26.15,02/10/2023,GBP,21747.05,1,,GBP,21747,21239.75,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944112,784101,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,1107,13.8781,02/10/2023,GBP,15363.06,1,,GBP,15363,15871.23,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944112,784101,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,97.22,139.9005,02/10/2023,GBP,13601.13,1,,GBP,13601,14093.67,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944112,784101,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,618,37.97,02/10/2023,GBP,23465.46,1,,GBP,23465,22994.85,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944113,784427,Canaccord Gen Inv - Genuity Bal A (GBP),Collective Funds,BFXG4N0,IE00BFXG4N04,50158.231,0.9767,02/10/2023,GBP,48989.54,1,,GBP,48990,58750.49,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944113,784427,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,9998.39,6.1479,02/10/2023,GBP,61469.1,1,,GBP,61469,58750.49,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944113,784427,Guinness AM Global - Equity Income Y (GBP),Collective Funds,BVYPP13,IE00BVYPP131,2684.37,19.0173,02/10/2023,GBP,51049.47,1,,GBP,51049,44062.87,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944113,784427,Janus Henderson (UK) - Strategic Bond A Inc NAV (GBP),Collective Funds,0749529,GB0007495293,22732.48,0.9426,02/10/2023,GBP,21427.64,1,,GBP,21428,29375.25,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944113,784427,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,465.381,216.6204,02/10/2023,GBP,100811.02,1,,GBP,100811,102813.36,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Axa Framlington UN - Monthly Income Z Dis (GBP),Collective Funds,B7MMK57,GB00B7MMK577,16574.586,1.245,02/10/2023,GBP,20635.36,1.2121,02/10/2023,USD,25012,33708,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Canaccord Gen Inv - Genuity BD A (USD),Collective Funds,BYNFQ67,IE00BYNFQ673,418.858,111.3976,02/10/2023,USD,46659.78,1,02/10/2023,USD,46660,43790,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Canaccord Gen Inv - Genuity Cautious (GBP),Collective Funds,B3BRDN4,IE00B3BRDN43,32490.763,1.0353,02/10/2023,GBP,33637.69,1.2121,02/10/2023,USD,40772,42852.31,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Canaccord Gen Inv - Genuity Gth A (USD),Collective Funds,B3BRDJ0,IE00B3BRDJ07,43176.898,1.8117,02/10/2023,USD,78223.59,1,02/10/2023,USD,78224,53573.18,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Canaccord Gen Inv - Genuity Gth T (USD),Collective Funds,BSJCJG1,IE00BSJCJG13,18457.192,1.2969,02/10/2023,USD,23937.13,1,02/10/2023,USD,23937,17965,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Canaccord Gen Inv - Genuity Opp T (USD),Collective Funds,BSJCJ72,IE00BSJCJ725,18398.123,1.3204,02/10/2023,USD,24292.88,1,02/10/2023,USD,24293,17965,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,FundSmith SICAV - Equity Fund I Acc (USD),Collective Funds,B9QN5S8,LU0893933373,717.99,31.9451,02/10/2023,USD,22936.26,1,02/10/2023,USD,22936,15000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Guinness (Eire) - Asian Equity Income C Acc USD,Collective Funds,BVYPNQ4,IE00BVYPNQ40,1103.69,13.6187,02/10/2023,USD,15030.82,1,02/10/2023,USD,15031,15000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Guinness AM - Best of China C Acc (USD),Collective Funds,BZ08YT5,IE00BZ08YT58,978.37,11.8914,02/10/2023,USD,11634.19,1,02/10/2023,USD,11634,15000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Guinness Asset Mgmt - Gbl Innovators C Acc (USD),Collective Funds,BQXX3F3,IE00BQXX3F31,1112.92,20.3666,02/10/2023,USD,22666.4,1,02/10/2023,USD,22666,15000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,IFSL Marlborough Funds (UK) - Multi Cap Income P Acc (GBP),Collective Funds,B907VX3,GB00B907VX32,11860.638,2.0108,02/10/2023,GBP,23849.37,1.2121,02/10/2023,USD,28908,33708,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Investec (CS) 6y Quad Index - Income 8 24/04/24 (USD),Structured Investments,0CQP401,XS1793261832,75000,54.701,28/09/2023,USD,41025.75,1,02/10/2023,USD,41026,75000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,3631.7,4.0287,02/10/2023,GBP,14631.03,1.2121,02/10/2023,USD,17734,14956.34,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Man GLG Income Fund Prof - Acc Shares Class C GBP,Collective Funds,B0117C2,GB00B0117C28,8620.69,3.465,02/10/2023,GBP,29870.69,1.2121,02/10/2023,USD,36206,32303.5,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,Premier Miton UK - Multi Cap Inc Instl B (GBP),Collective Funds,B4M24M1,GB00B4M24M14,12263.669,1.667,02/10/2023,GBP,20443.54,1.2121,02/10/2023,USD,24780,33708,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944114,784562,UBS (CS) 6y Pacific 11 - 29/04/24 (USD),Structured Investments,5F6PC03,XS1793243772,50000,53.67,28/09/2023,USD,26835,1,02/10/2023,USD,26835,50000,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,Aberdeen Std SICAV II Global - Smaller Companies D Acc GBP,Collective Funds,BQPB2Z8,LU2530218457,928.346,11.3796,02/10/2023,GBP,10564.21,1,,GBP,10564,11786,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,197,40.63,02/10/2023,GBP,8004.11,1,,GBP,8004,8830.27,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,516,31.6,02/10/2023,GBP,16305.6,1,,GBP,16306,16203.62,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,FIDELITY INV MGMT LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,6789.28,2.367,02/10/2023,GBP,16070.23,1,,GBP,16070,16206,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,Invesco Physical (SGLP) - Secured Gold Lkd Nts (GBP),Exchange Traded Funds,B4PYKC6,IE00B579F325,49,145.67,02/10/2023,GBP,7137.83,1,,GBP,7138,7263.65,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,iShares UK Credit Bond - Index Fund (IE) D Acc (GBP),Collective Funds,BD0NC47,IE00BD0NC474,1958.99,9.604,02/10/2023,GBP,18814.14,1,,GBP,18814,19153,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,Morgan Stanley IF - Global Quality Z Acc (GBP),Collective Funds,BMG7GC2,LU2502369130,684.172,26.15,02/10/2023,GBP,17891.1,1,,GBP,17891,17679,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,1052,13.8781,02/10/2023,GBP,14599.76,1,,GBP,14600,14721.05,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,93.65,139.9005,02/10/2023,GBP,13101.68,1,,GBP,13102,13259,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944119,785317,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,455,37.97,02/10/2023,GBP,17276.35,1,,GBP,17276,17673.86,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944122,785974,Invesco Equal Weight 0-30 Year - Treasury ETF (GOVI) USD,Exchange Traded Funds,BDQYN29,US46138E1073,50,26.51,02/10/2023,USD,1325.5,1,02/10/2023,USD,1326,1593.64,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944122,785974,Invesco Exchg Trd Fd (PBP) - S&P 500 Buy Write ETF USD,Exchange Traded Funds,BZ031V1,US46137V3996,59,21.3,02/10/2023,USD,1256.7,1,02/10/2023,USD,1257,1274.75,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944122,785974,Invesco Exchg Trd Fd (PFM) - Dividend Achievers ETF (USD),Exchange Traded Funds,BDQYV36,US46137V5066,37,36.35,02/10/2023,USD,1344.95,1,02/10/2023,USD,1345,843.48,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944122,785974,IShares Trust - MSCI Eafe Index Fd (EFA) USD,Exchange Traded Funds,2801290,US4642874659,13,67.91,02/10/2023,USD,882.83,1,02/10/2023,USD,883,739.48,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944122,785974,Ishares Trust (EEM) MSCI - Emerging Mkts Index Fd (USD),Exchange Traded Funds,2582409,US4642872349,14,37.75,02/10/2023,USD,528.5,1,02/10/2023,USD,528,497.74,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944122,785974,Ishares Trust (JKI.Nasdaq) - Morningstar Mid-Cp Val ETF USD,Exchange Traded Funds,B01RGT0,US4642884062,15,59.63,02/10/2023,USD,894.45,1,02/10/2023,USD,894,724.32,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944122,785974,SPDR Gold Trust - Gold Shares NPV (GLD.US) USD,Exchange Traded Funds,B046RT1,US78463V1070,4,169.68,02/10/2023,USD,678.72,1,02/10/2023,USD,679,446.26,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944122,785974,Vanguard Bd Idx Fd (BSV.NYSE) - Short Term Bond (USD),Exchange Traded Funds,B1VZBX0,US9219378273,20,74.84,02/10/2023,USD,1496.8,1,02/10/2023,USD,1497,1591.73,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944124,786181,Canaccord Gen Inv - Genuity Bal A (GBP),Collective Funds,BFXG4N0,IE00BFXG4N04,10878.454,0.9767,02/10/2023,GBP,10624.99,1,,GBP,10625,10203.99,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944124,786181,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,2865.45,6.1479,02/10/2023,GBP,17616.5,1,,GBP,17617,16838.48,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944124,786181,Guinness AM Global - Equity Income Y (GBP),Collective Funds,BVYPP13,IE00BVYPP131,772.14,19.0173,02/10/2023,GBP,14684.02,1,,GBP,14684,12628.86,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944124,786181,Janus Henderson (UK) - Strategic Bond A Inc NAV (GBP),Collective Funds,0749529,GB0007495293,6506.37,0.9426,02/10/2023,GBP,6132.9,1,,GBP,6133,8419.24,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944124,786181,Vam Managed Funds - Balanced D (GBP),Collective Funds,BD31LY1,LU1558094261,129.987,117.8,02/10/2023,GBP,15312.47,1,,GBP,15312,16838.48,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944124,786181,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,132.963,216.6204,02/10/2023,GBP,28802.5,1,,GBP,28802,29467.34,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944125,786258,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,108,40.63,02/10/2023,GBP,4388.04,1,,GBP,4388,4499.3,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944125,786258,Baillie Gifford - Positive Change B acc GBP,Collective Funds,BYVGKV5,GB00BYVGKV59,12931.203,2.937,02/10/2023,GBP,37978.94,1,,GBP,37979,44830,0,0
03/10/2023 15:13:24,03/10/2023 06:50:10,944125,786258,BBVA (MS) 4y Banks Qrtly 14.5% - Phnx AC Mem 26/03/25 GBP,Structured Investments,5ZKG6C2,XS2246871920,10000,85.3,28/09/2023,GBP,8530,1,,GBP,8530,10000,0,0
