"Run Number","Policy Number","Policy Reference","Fund Name","Fund Code","Fund Currency","Plan Currency","Fund Price","Fund Number Of Units Held","Investment Value Fund Currency","Investment Value Plan Currency","Valuation Date","Exchange Rate","Average Purchase Price","Allocation Percentage"
452037,8263082,"","SPS Medium High Risk Portfolio","B0204","USD","USD",1.6164,53755.076,86889.70,86889.70,20231018,1.000000,1.7121,100.00
452037,8265475,"PIC13388/1","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,5172.072,44610.15,44610.15,20231018,1.000000,5.4661,100.00
452037,8268237,"","deVere DPS 2 USD","B0149","USD","USD",1.3544,39258.203,53171.31,53171.31,20231018,1.000000,1.2864,100.00
452037,8269587,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2182.898,14377.22,14377.22,20231018,1.000000,7.3942,19.65
452037,8269587,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,2799.620,22028.25,22028.25,20231018,1.000000,8.6428,30.11
452037,8269587,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.9005,4972.076,14421.50,14421.50,20231018,1.000000,3.0826,19.71
452037,8269587,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2589.226,22332.59,22332.59,20231018,1.000000,9.3451,30.53
452037,8273300,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,1630.016,10735.77,10735.77,20231018,1.000000,6.0035,41.76
452037,8273300,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,478.380,3764.03,3764.03,20231018,1.000000,6.8749,14.64
452037,8273300,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,603.084,5201.72,5201.72,20231018,1.000000,8.1140,20.24
452037,8273300,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,3691.400,6004.06,6004.06,20231018,1.000000,1.6573,23.36
452037,8275299,"PIC-ZL182","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,10124.466,66682.77,66682.77,20231018,1.000000,4.6390,39.57
452037,8275299,"PIC-ZL182","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,4175.036,32850.43,32850.43,20231018,1.000000,6.8511,19.50
452037,8275299,"PIC-ZL182","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,7996.672,68972.89,68972.89,20231018,1.000000,6.6368,40.93
452037,8277235,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,1945.666,12814.73,12814.73,20231018,1.000000,4.5758,20.26
452037,8277235,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1545.737,12162.32,12162.32,20231018,1.000000,6.1332,19.23
452037,8277235,"","Zurich Allocated Passive 80% Equity Fund - USD","B0169","USD","USD",1.5604,12479.327,19472.74,19472.74,20231018,1.000000,1.5125,30.79
452037,8277235,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2178.406,18789.18,18789.18,20231018,1.000000,6.0442,29.71
452037,8277359,"PIC13401","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2422.446,15954.95,15954.95,20231018,1.000000,4.2253,39.31
452037,8277359,"PIC13401","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1012.802,7969.02,7969.02,20231018,1.000000,8.3129,19.63
452037,8277359,"PIC13401","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,1932.278,16666.28,16666.28,20231018,1.000000,6.9609,41.06
452037,8281163,"","ZI Janus Hend Horizon Gbl Property Equities USD","BAUSD","USD","USD",1.5474,237.281,367.16,367.16,20231018,1.000000,1.4240,0.39
452037,8281163,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,200.607,1578.43,1578.43,20231018,1.000000,5.6667,1.69
452037,8281163,"","ZI Janus Henderson Continental European","CFEUR","EUR","USD",2.4449,582.792,1424.86,1488.88,20231018,0.956999,1.6472,1.59
452037,8281163,"","ZI Invesco UK Equity Income Fund (UK) Acc","CIGBP","GBP","USD",1.6662,410.396,683.80,823.05,20231018,0.830812,2.0083,0.88
452037,8281163,"","Defensive Fund - Currency US Dollar","DFUSD","USD","USD",2.0900,314.959,658.26,658.26,20231018,1.000000,2.0320,0.70
452037,8281163,"","ZI Fidelity Global Thematic Opportunities","FAUSD","USD","USD",2.7451,5266.473,14456.99,14456.99,20231018,1.000000,2.7572,15.48
452037,8281163,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",7.0975,3468.904,24620.54,24620.54,20231018,1.000000,5.1144,26.36
452037,8281163,"","ZI Schroder ISF Global Convertible Bond A Acc $","R3USD","USD","USD",1.8527,9199.861,17044.58,17044.58,20231018,1.000000,1.9750,18.25
452037,8281163,"","ZI Franklin US Government fund","TCUSD","USD","USD",1.5372,257.595,395.97,395.97,20231018,1.000000,1.7973,0.42
452037,8281163,"","ZI Templeton Global Bond Fund","TEUSD","USD","USD",1.7803,153.379,273.06,273.06,20231018,1.000000,2.1999,0.29
452037,8281163,"","ZI Fidelity Funds America","USDFU","USD","USD",2.0654,670.311,1384.46,1384.46,20231018,1.000000,1.4964,1.48
452037,8281163,"","ZI Jupiter Global Fund India Select L","6FUSD","USD","USD",2.0489,14798.622,30320.89,30320.89,20231018,1.000000,1.4854,32.46
452037,8288957,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2201.940,14502.63,14502.63,20231018,1.000000,5.8572,39.81
452037,8288957,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,892.017,7018.65,7018.65,20231018,1.000000,7.2421,19.27
452037,8288957,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,1728.661,14910.04,14910.04,20231018,1.000000,7.5131,40.93
452037,8299087,"","ZI Templeton Global Bond Fund","TEUSD","USD","USD",1.7803,2258.336,4020.51,4020.51,20231018,1.000000,2.1477,13.13
452037,8299087,"","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.8350,4234.826,7770.90,7770.90,20231018,1.000000,1.7923,25.37
452037,8299087,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,3426.851,7096.66,7096.66,20231018,1.000000,2.1234,23.17
452037,8299087,"","ZI Franklin High Yield $","USDMF","USD","USD",1.5643,2915.895,4561.33,4561.33,20231018,1.000000,1.6292,14.89
452037,8299087,"","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.2301,3220.045,7181.02,7181.02,20231018,1.000000,2.2601,23.44
452037,8307301,"PIC1281771","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,5797.784,38185.94,38185.94,20231018,1.000000,6.9968,25.54
452037,8307301,"PIC1281771","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,6598.887,51922.02,51922.02,20231018,1.000000,7.6414,34.73
452037,8307301,"PIC1281771","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,5284.862,45582.99,45582.99,20231018,1.000000,9.2112,30.49
452037,8307301,"PIC1281771","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,8501.506,13827.69,13827.69,20231018,1.000000,1.9088,9.25
452037,8311517,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,9439.220,14144.67,14144.67,20231018,1.000000,1.5556,19.03
452037,8311517,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,8255.822,13783.92,13783.92,20231018,1.000000,1.7787,18.54
452037,8311517,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,9077.987,18799.60,18799.60,20231018,1.000000,2.0216,25.29
452037,8311517,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,9070.328,15688.94,15688.94,20231018,1.000000,1.6186,21.10
452037,8311517,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,4526.118,11922.24,11922.24,20231018,1.000000,2.4324,16.04
452037,8312085,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,11671.426,91834.28,91834.28,20231018,1.000000,7.0351,20.49
452037,8312085,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,41233.418,68843.31,68843.31,20231018,1.000000,1.9283,15.36
452037,8312085,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4919,47452.360,70794.17,70794.17,20231018,1.000000,1.6752,15.79
452037,8312085,"","ZI BlackRock Global Funds Sustainable Energy","MEUSD","USD","USD",2.0645,35923.425,74163.91,74163.91,20231018,1.000000,1.7972,16.55
452037,8312085,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,16534.379,142612.32,142612.32,20231018,1.000000,6.8760,31.82
452037,8322327,"PIC-ZL335","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,1304.781,8593.67,8593.67,20231018,1.000000,4.2057,20.73
452037,8322327,"PIC-ZL335","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1095.041,8616.11,8616.11,20231018,1.000000,6.3841,20.78
452037,8322327,"PIC-ZL335","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,1051.700,9071.12,9071.12,20231018,1.000000,5.9398,21.88
452037,8322327,"PIC-ZL335","ZI Canaccord Genuity Opportunity Fund","USDDL","USD","USD",1.7824,8513.388,15174.26,15174.26,20231018,1.000000,1.6494,36.60
452037,8322419,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,3432.697,22608.77,22608.77,20231018,1.000000,5.2840,20.59
452037,8322419,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,4140.182,32576.19,32576.19,20231018,1.000000,7.9866,29.66
452037,8322419,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.9005,7312.595,21210.18,21210.18,20231018,1.000000,3.0159,19.31
452037,8322419,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,3875.083,33423.36,33423.36,20231018,1.000000,7.8605,30.44
452037,8326629,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","EUR",6.5863,17340.877,114212.21,107136.68,20231018,1.066042,5.9524,71.73
452037,8326629,"","Performance Fund - Currency US Dollars","PFUSD","USD","EUR",8.6252,5219.946,45023.07,42233.86,20231018,1.066042,8.0978,28.27
452037,8335485,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,7237.291,47666.96,47666.96,20231018,1.000000,5.7715,40.32
452037,8335485,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,2945.758,23178.10,23178.10,20231018,1.000000,8.6209,19.61
452037,8335485,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,5492.209,47371.40,47371.40,20231018,1.000000,8.3113,40.07
452037,8336242,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2738.891,18039.15,18039.15,20231018,1.000000,4.8493,40.15
452037,8336242,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1078.222,8483.77,8483.77,20231018,1.000000,6.1921,18.88
452037,8336242,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2133.715,18403.71,18403.71,20231018,1.000000,6.2325,40.96
452037,8341628,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2575.590,16963.60,16963.60,20231018,1.000000,5.3774,25.12
452037,8341628,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,3015.016,23723.05,23723.05,20231018,1.000000,7.6578,35.13
452037,8341628,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2388.714,20603.13,20603.13,20231018,1.000000,7.6310,30.51
452037,8341628,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,3839.796,6245.42,6245.42,20231018,1.000000,2.0082,9.25
452037,8341768,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,3804.946,25060.51,25060.51,20231018,1.000000,7.3035,37.73
452037,8341768,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,2584.764,20337.69,20337.69,20231018,1.000000,7.4731,30.62
452037,8341768,"","ZI JP Morgan Pacific Securities Fund","JAUSD","USD","USD",9.1164,334.618,3050.51,3050.51,20231018,1.000000,9.1888,4.59
452037,8341768,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2083.411,17969.83,17969.83,20231018,1.000000,7.6296,27.06
452037,8343328,"N257657","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,3550.292,27934.76,27934.76,20231018,1.000000,7.2755,100.00
452037,8346451,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,5107.197,33637.53,33637.53,20231018,1.000000,4.9652,38.89
452037,8346451,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,2229.718,17544.09,17544.09,20231018,1.000000,9.2855,20.28
452037,8346451,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,4094.523,35316.07,35316.07,20231018,1.000000,8.1259,40.83
452037,8351692,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1933,1764.715,3870.54,3870.54,20231018,1.000000,2.1024,10.63
452037,8351692,"","ZI Templeton Global Total Return Fund","TDUSD","USD","USD",1.9028,3324.112,6325.12,6325.12,20231018,1.000000,2.5794,17.38
452037,8351692,"","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.8350,2469.917,4532.29,4532.29,20231018,1.000000,1.4097,12.45
452037,8351692,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,4139.337,8572.15,8572.15,20231018,1.000000,1.6431,23.55
452037,8351692,"","ZI Franklin High Yield $","USDMF","USD","USD",1.5643,5873.243,9187.51,9187.51,20231018,1.000000,1.4633,25.24
452037,8351692,"","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.2301,1753.342,3910.12,3910.12,20231018,1.000000,1.9382,10.74
452037,8353118,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,1490.897,9819.49,9819.49,20231018,1.000000,6.0860,40.74
452037,8353118,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,570.569,4921.27,4921.27,20231018,1.000000,7.5766,20.42
452037,8353118,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,5754.799,9360.18,9360.18,20231018,1.000000,1.8512,38.84
452037,8354322,"","ZI Templeton Global Bond Fund","TEUSD","USD","USD",1.7803,2298.756,4092.47,4092.47,20231018,1.000000,2.0930,8.85
452037,8354322,"","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.8350,7963.425,14612.88,14612.88,20231018,1.000000,1.6312,31.60
452037,8354322,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,6588.163,13643.42,13643.42,20231018,1.000000,1.8062,29.50
452037,8354322,"","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.2301,6233.229,13900.72,13900.72,20231018,1.000000,2.0719,30.06
452037,8358859,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2477.359,16316.62,16316.62,20231018,1.000000,7.2766,20.10
452037,8358859,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,6161.114,48477.49,48477.49,20231018,1.000000,8.7775,59.71
452037,8358859,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,1900.920,16395.81,16395.81,20231018,1.000000,9.4828,20.19
452037,8359395,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,14506.226,95542.35,95542.35,20231018,1.000000,5.0604,40.80
452037,8359395,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,4692.342,36920.75,36920.75,20231018,1.000000,8.7021,15.77
452037,8359395,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,5802.412,50046.96,50046.96,20231018,1.000000,5.9328,21.37
452037,8359395,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,31774.562,51681.32,51681.32,20231018,1.000000,2.1441,22.07
452037,8363983,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,22511.005,33732.74,33732.74,20231018,1.000000,1.5529,19.92
452037,8363983,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,20148.403,33639.77,33639.77,20231018,1.000000,1.7350,19.86
452037,8363983,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,20276.668,41990.95,41990.95,20231018,1.000000,1.8523,24.80
452037,8363983,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,20008.244,34608.25,34608.25,20231018,1.000000,1.7471,20.44
452037,8363983,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,9632.224,25372.24,25372.24,20231018,1.000000,2.7219,14.98
452037,8363991,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,6808.044,44839.82,44839.82,20231018,1.000000,5.2320,39.31
452037,8363991,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,2884.666,22697.41,22697.41,20231018,1.000000,8.5408,19.90
452037,8363991,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,5395.700,46538.99,46538.99,20231018,1.000000,8.0519,40.80
452037,8364575,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2330.788,15351.26,15351.26,20231018,1.000000,6.5474,20.37
452037,8364575,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1846.187,14526.35,14526.35,20231018,1.000000,8.2660,19.27
452037,8364575,"","Zurich Allocated Passive 80% Equity Fund - USD","B0169","USD","USD",1.5604,14835.406,23149.16,23149.16,20231018,1.000000,1.5430,30.71
452037,8364575,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2591.378,22351.15,22351.15,20231018,1.000000,8.8335,29.65
452037,8367342,"","ZI Templeton Global Total Return Fund","TDUSD","USD","USD",1.9028,6115.619,11636.79,11636.79,20231018,1.000000,2.5185,15.17
452037,8367342,"","ZI Templeton Global Bond Fund","TEUSD","USD","USD",1.7803,3473.083,6183.12,6183.12,20231018,1.000000,2.2146,8.06
452037,8367342,"","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.8350,4655.999,8543.75,8543.75,20231018,1.000000,1.6452,11.14
452037,8367342,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,8634.748,17881.69,17881.69,20231018,1.000000,1.7717,23.32
452037,8367342,"","ZI Franklin High Yield $","USDMF","USD","USD",1.5643,9940.307,15549.62,15549.62,20231018,1.000000,1.5431,20.28
452037,8367342,"","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.2301,7577.382,16898.31,16898.31,20231018,1.000000,2.0216,22.03
452037,8369915,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2897.653,19084.81,19084.81,20231018,1.000000,5.9155,24.80
452037,8369915,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,3478.916,27373.15,27373.15,20231018,1.000000,8.7430,35.58
452037,8369915,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2756.356,23774.12,23774.12,20231018,1.000000,8.6598,30.90
452037,8369915,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,4127.148,6712.80,6712.80,20231018,1.000000,2.1082,8.72
452037,8371073,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,1497.338,9861.91,9861.91,20231018,1.000000,5.4528,19.44
452037,8371073,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,1946.044,15312.05,15312.05,20231018,1.000000,8.9895,30.18
452037,8371073,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.9005,3460.960,10038.51,10038.51,20231018,1.000000,3.3699,19.79
452037,8371073,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,1799.411,15520.27,15520.27,20231018,1.000000,8.2963,30.59
452037,8378017,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,3635.799,5448.24,5448.24,20231018,1.000000,1.5507,19.12
452037,8378017,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,3217.743,5372.34,5372.34,20231018,1.000000,1.7522,18.86
452037,8378017,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,3504.072,7256.58,7256.58,20231018,1.000000,1.8768,25.47
452037,8378017,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,3494.018,6043.60,6043.60,20231018,1.000000,1.6134,21.21
452037,8378017,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,1658.677,4369.12,4369.12,20231018,1.000000,2.5490,15.34
452037,8378280,"DVA14046/1","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2838.784,18697.08,18697.08,20231018,1.000000,5.9372,25.76
452037,8378280,"DVA14046/1","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,3189.400,25095.15,25095.15,20231018,1.000000,8.5279,34.57
452037,8378280,"DVA14046/1","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,2561.026,22089.36,22089.36,20231018,1.000000,8.6937,30.43
452037,8378280,"DVA14046/1","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,4124.764,6708.92,6708.92,20231018,1.000000,1.7635,9.24
452037,8380266,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,1818.099,2724.42,2724.42,20231018,1.000000,1.5568,19.97
452037,8380266,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,1635.606,2730.80,2730.80,20231018,1.000000,1.7016,20.01
452037,8380266,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,1614.052,3342.54,3342.54,20231018,1.000000,2.1554,24.50
452037,8380266,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,1610.895,2786.36,2786.36,20231018,1.000000,1.7277,20.42
452037,8380266,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,782.599,2061.44,2061.44,20231018,1.000000,2.6672,15.11
452037,8380284,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4985,1937.815,2903.81,2903.81,20231018,1.000000,1.5637,20.16
452037,8380284,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,1733.129,2893.63,2893.63,20231018,1.000000,1.7240,20.09
452037,8380284,"","ZI Fidelity World $","USDKV","USD","USD",2.0709,1725.604,3573.55,3573.55,20231018,1.000000,2.1644,24.81
452037,8380284,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,1682.007,2909.36,2909.36,20231018,1.000000,1.7764,20.20
452037,8380284,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,805.365,2121.41,2121.41,20231018,1.000000,2.7825,14.73
452037,8380292,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,1825.376,12022.47,12022.47,20231018,1.000000,5.9447,41.88
452037,8380292,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,528.676,4159.78,4159.78,20231018,1.000000,6.3706,14.49
452037,8380292,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,670.649,5784.48,5784.48,20231018,1.000000,8.0899,20.15
452037,8380292,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,4145.316,6742.35,6742.35,20231018,1.000000,1.6361,23.49
452037,8383602,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","GBP",6.4772,1988.958,12882.87,12882.87,20231018,1.000000,6.6550,30.66
452037,8383602,"","ZI Jupiter Ecology fund","GDGBP","GBP","GBP",5.0517,952.297,4810.71,4810.71,20231018,1.000000,3.9273,11.45
452037,8383602,"","ZI CT Global Select.","GMGBP","GBP","GBP",3.1580,3177.973,10036.03,10036.03,20231018,1.000000,2.3530,23.89
452037,8383602,"","Performance Fund - Currency Sterling","PFGBP","GBP","GBP",8.3862,1703.563,14286.42,14286.42,20231018,1.000000,7.7448,34.00
452037,8385380,"PIC-ZL388","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,2080.577,13703.30,13703.30,20231018,1.000000,4.7472,14.78
452037,8385380,"PIC-ZL388","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,9157.138,78982.14,78982.14,20231018,1.000000,7.6308,85.22
452037,8387197,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,1962.365,12924.72,12924.72,20231018,1.000000,4.3659,38.89
452037,8387197,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,850.918,6695.27,6695.27,20231018,1.000000,8.7724,20.15
452037,8387197,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,1577.979,13610.38,13610.38,20231018,1.000000,7.3638,40.96
452037,8390034,"N253158","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6696,8389.428,14006.98,14006.98,20231018,1.000000,1.6944,19.77
452037,8390034,"N253158","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.7997,5091.104,14253.56,14253.56,20231018,1.000000,2.7922,20.12
452037,8390034,"N253158","ZI Fidelity World $","USDKV","USD","USD",2.0709,8511.299,17626.04,17626.04,20231018,1.000000,1.9286,24.88
452037,8390034,"N253158","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.7297,8346.021,14436.11,14436.11,20231018,1.000000,1.7032,20.38
452037,8390034,"N253158","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.6341,3993.473,10519.20,10519.20,20231018,1.000000,2.6697,14.85
452037,8390725,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,5404.243,42522.20,42522.20,20231018,1.000000,7.8843,39.90
452037,8390725,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.9005,5444.840,15792.75,15792.75,20231018,1.000000,3.1498,14.82
452037,8390725,"","Defensive Fund - Currency US Dollar","DFUSD","USD","USD",2.0900,5010.120,10471.15,10471.15,20231018,1.000000,2.2818,9.83
452037,8390725,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,4381.011,37787.09,37787.09,20231018,1.000000,7.7663,35.46
452037,8390854,"PIC1306714","ZI Blackrock Global Allocation EUR","BHEUR","EUR","USD",2.9967,4265.749,12783.17,13357.55,20231018,0.956999,2.4836,100.00
452037,8391186,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.5863,411.945,2713.19,2713.19,20231018,1.000000,8.1824,24.35
452037,8391186,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.8683,506.590,3986.00,3986.00,20231018,1.000000,7.5029,35.77
452037,8391186,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.6252,400.054,3450.54,3450.54,20231018,1.000000,10.1108,30.96
452037,8391186,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.6265,611.016,993.81,993.81,20231018,1.000000,2.2067,8.92
452037,8396166,"","ZI Schroder ISF Global Climate Change Equity A Acc","CLUSD","USD","USD",2.2633,10306.976,23327.77,23327.77,20231018,1.000000,2.9167,35.66
452037,8396166,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.6092,11454.992,29888.36,29888.36,20231018,1.000000,2.7865,45.69
