"Run Number","Policy Number","Policy Reference","Fund Name","Fund Code","Fund Currency","Plan Currency","Fund Price","Fund Number Of Units Held","Investment Value Fund Currency","Investment Value Plan Currency","Valuation Date","Exchange Rate","Average Purchase Price","Allocation Percentage"
453739,8263082,"","SPS Medium High Risk Portfolio","B0204","USD","USD",1.5396,53586.509,82501.78,82501.78,20231031,1.000000,1.7121,100.00
453739,8265475,"PIC13388/1","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,5148.478,42706.62,42706.62,20231031,1.000000,5.4661,100.00
453739,8268237,"","deVere DPS 2 USD","B0149","USD","USD",1.3264,39095.441,51856.19,51856.19,20231031,1.000000,1.2864,100.00
453739,8269587,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2178.933,13801.57,13801.57,20231031,1.000000,7.3942,19.55
453739,8269587,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,2794.501,21283.47,21283.47,20231031,1.000000,8.6428,30.15
453739,8269587,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.8338,4962.987,14064.11,14064.11,20231031,1.000000,3.0826,19.92
453739,8269587,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2584.497,21438.40,21438.40,20231031,1.000000,9.3451,30.37
453739,8273300,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,1625.254,10294.52,10294.52,20231031,1.000000,6.0035,41.76
453739,8273300,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,476.987,3632.82,3632.82,20231031,1.000000,6.8749,14.74
453739,8273300,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,601.326,4987.99,4987.99,20231031,1.000000,8.1140,20.23
453739,8273300,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,3680.663,5735.20,5735.20,20231031,1.000000,1.6573,23.27
453739,8275299,"PIC-ZL182","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,10105.249,64007.65,64007.65,20231031,1.000000,4.6390,39.52
453739,8275299,"PIC-ZL182","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,4167.047,31737.06,31737.06,20231031,1.000000,6.8511,19.60
453739,8275299,"PIC-ZL182","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,7981.290,66204.80,66204.80,20231031,1.000000,6.6368,40.88
453739,8277235,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,1950.337,12353.62,12353.62,20231031,1.000000,4.5782,20.26
453739,8277235,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1549.802,11803.60,11803.60,20231031,1.000000,6.1395,19.36
453739,8277235,"","Zurich Allocated Passive 80% Equity Fund - USD","B0169","USD","USD",1.4959,12508.401,18711.31,18711.31,20231031,1.000000,1.5125,30.68
453739,8277235,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2183.859,18115.11,18115.11,20231031,1.000000,6.0510,29.70
453739,8277359,"PIC13401","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2411.962,15277.60,15277.60,20231031,1.000000,4.2253,39.26
453739,8277359,"PIC13401","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1008.418,7680.31,7680.31,20231031,1.000000,8.3129,19.74
453739,8277359,"PIC13401","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,1923.915,15958.87,15958.87,20231031,1.000000,6.9609,41.01
453739,8281163,"","ZI Janus Hend Horizon Gbl Property Equities USD","BAUSD","USD","USD",1.4653,236.249,346.17,346.17,20231031,1.000000,1.4240,0.38
453739,8281163,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,199.734,1521.21,1521.21,20231031,1.000000,5.6667,1.67
453739,8281163,"","ZI Janus Henderson Continental European","CFEUR","EUR","USD",2.3505,580.259,1363.89,1429.48,20231031,0.954111,1.6472,1.57
453739,8281163,"","ZI Invesco UK Equity Income Fund (UK) Acc","CIGBP","GBP","USD",1.6138,408.612,659.41,791.60,20231031,0.833004,2.0083,0.87
453739,8281163,"","Defensive Fund - Currency US Dollar","DFUSD","USD","USD",2.0632,313.590,646.99,646.99,20231031,1.000000,2.0320,0.71
453739,8281163,"","ZI Fidelity Global Thematic Opportunities","FAUSD","USD","USD",2.6131,5334.453,13939.45,13939.45,20231031,1.000000,2.7560,15.33
453739,8281163,"","ZI BGF World Technology Fund A2 Acc USD","K2USD","USD","USD",6.6556,3499.821,23293.40,23293.40,20231031,1.000000,5.1311,25.62
453739,8281163,"","ZI Schroder ISF Global Convertible Bond A Acc $","R3USD","USD","USD",1.8198,9324.139,16968.06,16968.06,20231031,1.000000,1.9731,18.66
453739,8281163,"","ZI Franklin US Government fund","TCUSD","USD","USD",1.5233,256.474,390.68,390.68,20231031,1.000000,1.7973,0.43
453739,8281163,"","ZI Templeton Global Bond Fund","TEUSD","USD","USD",1.7562,152.711,268.19,268.19,20231031,1.000000,2.1999,0.29
453739,8281163,"","ZI Fidelity Funds America","USDFU","USD","USD",1.9790,667.398,1320.78,1320.78,20231031,1.000000,1.4964,1.45
453739,8281163,"","ZI Jupiter Global Fund India Select L","6FUSD","USD","USD",2.0098,14931.332,30008.99,30008.99,20231031,1.000000,1.4901,33.00
453739,8288957,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2195.630,13907.33,13907.33,20231031,1.000000,5.8572,39.76
453739,8288957,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,889.459,6774.29,6774.29,20231031,1.000000,7.2421,19.37
453739,8288957,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,1723.667,14297.81,14297.81,20231031,1.000000,7.5131,40.87
453739,8299087,"","ZI Templeton Global Bond Fund","TEUSD","USD","USD",1.7562,2251.733,3954.49,3954.49,20231031,1.000000,2.1477,13.36
453739,8299087,"","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.7704,4222.159,7474.91,7474.91,20231031,1.000000,1.7923,25.25
453739,8299087,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,3416.621,6737.23,6737.23,20231031,1.000000,2.1234,22.76
453739,8299087,"","ZI Franklin High Yield $","USDMF","USD","USD",1.5507,2907.269,4508.30,4508.30,20231031,1.000000,1.6292,15.23
453739,8299087,"","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.1589,3210.448,6931.03,6931.03,20231031,1.000000,2.2601,23.41
453739,8307301,"PIC1281771","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,5789.651,36672.22,36672.22,20231031,1.000000,6.9968,25.49
453739,8307301,"PIC1281771","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,6589.638,50188.00,50188.00,20231031,1.000000,7.6414,34.89
453739,8307301,"PIC1281771","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,5277.453,43776.47,43776.47,20231031,1.000000,9.2112,30.43
453739,8307301,"PIC1281771","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,8489.580,13228.46,13228.46,20231031,1.000000,1.9088,9.20
453739,8311517,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,9419.309,14044.18,14044.18,20231031,1.000000,1.5556,19.53
453739,8311517,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,8238.439,13676.63,13676.63,20231031,1.000000,1.7787,19.02
453739,8311517,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,9058.774,17862.99,17862.99,20231031,1.000000,2.0216,24.84
453739,8311517,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,9051.111,14840.20,14840.20,20231031,1.000000,1.6186,20.64
453739,8311517,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,4516.485,11485.42,11485.42,20231031,1.000000,2.4324,15.97
453739,8312085,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,11651.167,88737.61,88737.61,20231031,1.000000,7.0351,20.37
453739,8312085,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,41168.850,68344.40,68344.40,20231031,1.000000,1.9283,15.69
453739,8312085,"","ZI Ninety One GSF Invt Grade Corp Bond A Acc Gross","G3USD","USD","USD",1.4833,47377.869,70275.59,70275.59,20231031,1.000000,1.6752,16.14
453739,8312085,"","ZI BlackRock Global Funds Sustainable Energy","MEUSD","USD","USD",1.9878,35872.637,71307.62,71307.62,20231031,1.000000,1.7972,16.37
453739,8312085,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,16499.694,136864.96,136864.96,20231031,1.000000,6.8760,31.42
453739,8322327,"PIC-ZL335","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,1299.347,8230.19,8230.19,20231031,1.000000,4.2057,20.66
453739,8322327,"PIC-ZL335","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1090.480,8305.31,8305.31,20231031,1.000000,6.3841,20.85
453739,8322327,"PIC-ZL335","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,1047.320,8687.51,8687.51,20231031,1.000000,5.9398,21.81
453739,8322327,"PIC-ZL335","ZI Canaccord Genuity Opportunity Fund","USDDL","USD","USD",1.7230,8477.936,14607.48,14607.48,20231031,1.000000,1.6494,36.67
453739,8322419,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,3164.379,20043.49,20043.49,20231031,1.000000,5.2886,20.47
453739,8322419,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,3819.290,29088.47,29088.47,20231031,1.000000,7.9816,29.71
453739,8322419,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.8338,6747.694,19121.61,19121.61,20231031,1.000000,3.0134,19.53
453739,8322419,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,3573.326,29640.73,29640.73,20231031,1.000000,7.8650,30.28
453739,8326629,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","EUR",6.3341,17301.929,109592.14,102492.39,20231031,1.069271,5.9524,71.72
453739,8326629,"","Performance Fund - Currency US Dollars","PFUSD","USD","EUR",8.2950,5208.656,43205.80,40406.78,20231031,1.069271,8.0978,28.28
453739,8335485,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,7224.183,45758.69,45758.69,20231031,1.000000,5.7715,40.27
453739,8335485,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,2940.416,22394.79,22394.79,20231031,1.000000,8.6209,19.71
453739,8335485,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,5482.250,45475.26,45475.26,20231031,1.000000,8.3113,40.02
453739,8336242,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2732.680,17309.06,17309.06,20231031,1.000000,4.8493,40.10
453739,8336242,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1075.836,8193.78,8193.78,20231031,1.000000,6.1921,18.98
453739,8336242,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2128.909,17659.30,17659.30,20231031,1.000000,6.2325,40.91
453739,8341628,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2569.200,16273.56,16273.56,20231031,1.000000,5.3774,25.07
453739,8341628,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,3007.523,22905.89,22905.89,20231031,1.000000,7.6578,35.29
453739,8341628,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2382.778,19765.14,19765.14,20231031,1.000000,7.6310,30.45
453739,8341628,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,3830.253,5968.30,5968.30,20231031,1.000000,2.0082,9.19
453739,8341768,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,3797.490,24053.68,24053.68,20231031,1.000000,7.3035,37.63
453739,8341768,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,2579.313,19644.56,19644.56,20231031,1.000000,7.4731,30.74
453739,8341768,"","ZI JP Morgan Pacific Securities Fund","JAUSD","USD","USD",8.8995,333.812,2970.75,2970.75,20231031,1.000000,9.1888,4.65
453739,8341768,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2078.869,17244.21,17244.21,20231031,1.000000,7.6296,26.98
453739,8343328,"N257657","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,3540.619,26966.06,26966.06,20231031,1.000000,7.2755,100.00
453739,8346451,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,5090.144,32241.48,32241.48,20231031,1.000000,4.9652,38.84
453739,8346451,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,2222.244,16925.05,16925.05,20231031,1.000000,9.2855,20.39
453739,8346451,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,4080.807,33850.29,33850.29,20231031,1.000000,8.1259,40.78
453739,8351692,"","Money Market Fund - Currency US Dollars","SEUSD","USD","USD",2.1968,1758.867,3863.87,3863.87,20231031,1.000000,2.1024,10.89
453739,8351692,"","ZI Templeton Global Total Return Fund","TDUSD","USD","USD",1.8904,3313.058,6263.00,6263.00,20231031,1.000000,2.5794,17.66
453739,8351692,"","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.7704,2461.631,4358.07,4358.07,20231031,1.000000,1.4097,12.29
453739,8351692,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,4125.885,8135.83,8135.83,20231031,1.000000,1.6431,22.94
453739,8351692,"","ZI Franklin High Yield $","USDMF","USD","USD",1.5507,5853.939,9077.70,9077.70,20231031,1.000000,1.4633,25.59
453739,8351692,"","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.1589,1747.624,3772.94,3772.94,20231031,1.000000,1.9382,10.64
453739,8353118,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,1484.485,9402.87,9402.87,20231031,1.000000,6.0860,40.80
453739,8353118,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,568.115,4712.51,4712.51,20231031,1.000000,7.5766,20.45
453739,8353118,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,5730.054,8928.57,8928.57,20231031,1.000000,1.8512,38.75
453739,8354322,"","ZI Templeton Global Bond Fund","TEUSD","USD","USD",1.7562,2291.240,4023.87,4023.87,20231031,1.000000,2.0930,9.06
453739,8354322,"","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.7704,7936.983,14051.63,14051.63,20231031,1.000000,1.6312,31.62
453739,8354322,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,6566.443,12948.36,12948.36,20231031,1.000000,1.8062,29.14
453739,8354322,"","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.1589,6212.667,13412.52,13412.52,20231031,1.000000,2.0719,30.18
453739,8358859,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2472.289,15659.72,15659.72,20231031,1.000000,7.2766,20.02
453739,8358859,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,6148.500,46828.20,46828.20,20231031,1.000000,8.7775,59.86
453739,8358859,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,1897.027,15735.83,15735.83,20231031,1.000000,9.4828,20.12
453739,8359395,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,14467.528,91638.76,91638.76,20231031,1.000000,5.0604,40.79
453739,8359395,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,4679.791,35642.22,35642.22,20231031,1.000000,8.7021,15.86
453739,8359395,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,5786.891,48002.26,48002.26,20231031,1.000000,5.9328,21.37
453739,8359395,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,31690.184,49379.64,49379.64,20231031,1.000000,2.1441,21.98
453739,8363983,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,22470.972,33504.21,33504.21,20231031,1.000000,1.5529,20.43
453739,8363983,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,20112.571,33388.87,33388.87,20231031,1.000000,1.7350,20.36
453739,8363983,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,20240.596,39912.43,39912.43,20231031,1.000000,1.8523,24.34
453739,8363983,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,19972.642,32747.14,32747.14,20231031,1.000000,1.7471,19.97
453739,8363983,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,9615.086,24451.16,24451.16,20231031,1.000000,2.7219,14.91
453739,8363991,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,6794.577,43037.53,43037.53,20231031,1.000000,5.2320,39.26
453739,8363991,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,2878.932,21926.52,21926.52,20231031,1.000000,8.5408,20.00
453739,8363991,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,5384.937,44668.05,44668.05,20231031,1.000000,8.0519,40.74
453739,8364575,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2321.292,14703.29,14703.29,20231031,1.000000,6.5474,20.36
453739,8364575,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1838.665,14003.64,14003.64,20231031,1.000000,8.2660,19.39
453739,8364575,"","Zurich Allocated Passive 80% Equity Fund - USD","B0169","USD","USD",1.4959,14774.971,22101.87,22101.87,20231031,1.000000,1.5430,30.60
453739,8364575,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2580.821,21407.91,21407.91,20231031,1.000000,8.8335,29.64
453739,8367342,"","ZI Templeton Global Total Return Fund","TDUSD","USD","USD",1.8904,6097.533,11526.77,11526.77,20231031,1.000000,2.5185,15.48
453739,8367342,"","ZI Templeton Global Bond Fund","TEUSD","USD","USD",1.7562,3462.739,6081.26,6081.26,20231031,1.000000,2.2146,8.17
453739,8367342,"","ZI Fidelity Funds Global Dividend","USDFT","USD","USD",1.7704,4641.797,8217.83,8217.83,20231031,1.000000,1.6452,11.03
453739,8367342,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,8608.181,16974.47,16974.47,20231031,1.000000,1.7717,22.79
453739,8367342,"","ZI Franklin High Yield $","USDMF","USD","USD",1.5507,9910.197,15367.74,15367.74,20231031,1.000000,1.5431,20.63
453739,8367342,"","ZI Jupiter Merlin Int. Equities Portfolio USD","Z9USD","USD","USD",2.1589,7554.251,16308.87,16308.87,20231031,1.000000,2.0216,21.90
453739,8369915,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2892.808,18323.33,18323.33,20231031,1.000000,5.9155,24.75
453739,8369915,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,3473.050,26451.44,26451.44,20231031,1.000000,8.7430,35.74
453739,8369915,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2751.713,22825.45,22825.45,20231031,1.000000,8.6598,30.84
453739,8369915,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,4120.308,6420.26,6420.26,20231031,1.000000,2.1082,8.67
453739,8371073,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,1492.704,9454.93,9454.93,20231031,1.000000,5.4528,19.34
453739,8371073,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,1939.987,14775.32,14775.32,20231031,1.000000,8.9895,30.22
453739,8371073,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.8338,3450.194,9777.15,9777.15,20231031,1.000000,3.3699,20.00
453739,8371073,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,1793.812,14879.67,14879.67,20231031,1.000000,8.2963,30.44
453739,8378017,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,3627.625,5408.78,5408.78,20231031,1.000000,1.5507,19.63
453739,8378017,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,3210.508,5329.76,5329.76,20231031,1.000000,1.7522,19.34
453739,8378017,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,3496.194,6894.14,6894.14,20231031,1.000000,1.8768,25.02
453739,8378017,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,3486.161,5715.90,5715.90,20231031,1.000000,1.6134,20.74
453739,8378017,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,1654.946,4208.52,4208.52,20231031,1.000000,2.5490,15.27
453739,8378280,"DVA14046/1","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2833.400,17947.03,17947.03,20231031,1.000000,5.9372,25.71
453739,8378280,"DVA14046/1","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,3183.358,24245.09,24245.09,20231031,1.000000,8.5279,34.73
453739,8378280,"DVA14046/1","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,2556.170,21203.43,21203.43,20231031,1.000000,8.6937,30.37
453739,8378280,"DVA14046/1","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,4116.969,6415.06,6415.06,20231031,1.000000,1.7635,9.19
453739,8380266,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,1808.079,2695.84,2695.84,20231031,1.000000,1.5568,20.47
453739,8380266,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,1626.593,2700.30,2700.30,20231031,1.000000,1.7016,20.51
453739,8380266,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,1605.156,3165.20,3165.20,20231031,1.000000,2.1554,24.04
453739,8380266,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,1602.017,2626.66,2626.66,20231031,1.000000,1.7277,19.95
453739,8380266,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,778.285,1979.17,1979.17,20231031,1.000000,2.6672,15.03
453739,8380284,"","ZI BlackRock GF Global Governnment Bond $A2","BPUSD","USD","USD",1.4910,1927.619,2874.07,2874.07,20231031,1.000000,1.5637,20.67
453739,8380284,"","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,1724.009,2862.02,2862.02,20231031,1.000000,1.7240,20.59
453739,8380284,"","ZI Fidelity World $","USDKV","USD","USD",1.9719,1716.524,3384.81,3384.81,20231031,1.000000,2.1644,24.35
453739,8380284,"","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,1673.156,2743.30,2743.30,20231031,1.000000,1.7764,19.73
453739,8380284,"","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,801.125,2037.26,2037.26,20231031,1.000000,2.7825,14.66
453739,8380292,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,1816.836,11508.02,11508.02,20231031,1.000000,5.9447,41.88
453739,8380292,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,526.200,4007.64,4007.64,20231031,1.000000,6.3706,14.58
453739,8380292,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,667.509,5536.98,5536.98,20231031,1.000000,8.0899,20.15
453739,8380292,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,4125.923,6429.01,6429.01,20231031,1.000000,1.6361,23.39
453739,8383602,"","Blue Chip Fund - Currency Sterling","BCGBP","GBP","GBP",6.3015,1983.903,12501.56,12501.56,20231031,1.000000,6.6550,30.94
453739,8383602,"","ZI Jupiter Ecology fund","GDGBP","GBP","GBP",4.7924,949.721,4551.44,4551.44,20231031,1.000000,3.9273,11.27
453739,8383602,"","ZI CT Global Select.","GMGBP","GBP","GBP",3.0271,3169.353,9593.94,9593.94,20231031,1.000000,2.3530,23.75
453739,8383602,"","Performance Fund - Currency Sterling","PFGBP","GBP","GBP",8.0952,1699.161,13755.04,13755.04,20231031,1.000000,7.7448,34.05
453739,8385380,"PIC-ZL388","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,2137.542,13539.40,13539.40,20231031,1.000000,4.7507,14.79
453739,8385380,"PIC-ZL388","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,9405.562,78019.13,78019.13,20231031,1.000000,7.6448,85.21
453739,8387197,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,1952.772,12369.05,12369.05,20231031,1.000000,4.3659,38.84
453739,8387197,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,846.757,6449.07,6449.07,20231031,1.000000,8.7724,20.25
453739,8387197,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,1570.263,13025.33,13025.33,20231031,1.000000,7.3638,40.90
453739,8390034,"N253158","ZI Schroder ISF Global Inflation Linked Bond US$","GAUSD","USD","USD",1.6601,8465.625,14053.78,14053.78,20231031,1.000000,1.6941,20.42
453739,8390034,"N253158","ZI Ninety One GSF Global Strategic Equity Fund","GMUSD","USD","USD",2.6812,5137.914,13775.77,13775.77,20231031,1.000000,2.7913,20.01
453739,8390034,"N253158","ZI Fidelity World $","USDKV","USD","USD",1.9719,8592.023,16942.61,16942.61,20231031,1.000000,1.9290,24.61
453739,8390034,"N253158","ZI Threadneedle (Lux) Global Select","USDYJ","USD","USD",1.6396,8422.518,13809.56,13809.56,20231031,1.000000,1.7027,20.06
453739,8390034,"N253158","ZI Invesco Global Equity Income","7QUSD","USD","USD",2.5430,4031.037,10250.92,10250.92,20231031,1.000000,2.6683,14.89
453739,8390725,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,5522.669,42061.75,42061.75,20231031,1.000000,7.8788,39.86
453739,8390725,"","Cautious Fund - Currency US Dollar","CTUSD","USD","USD",2.8338,5564.242,15767.94,15767.94,20231031,1.000000,3.1422,14.94
453739,8390725,"","Defensive Fund - Currency US Dollar","DFUSD","USD","USD",2.0632,5119.434,10562.41,10562.41,20231031,1.000000,2.2766,10.01
453739,8390725,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,4475.896,37127.55,37127.55,20231031,1.000000,7.7731,35.19
453739,8390854,"PIC1306714","ZI Blackrock Global Allocation EUR","BHEUR","EUR","USD",2.9075,4247.208,12348.75,12942.67,20231031,0.954111,2.4836,100.00
453739,8391186,"","Adventurous Fund - Currency US Dollars","ADUSD","USD","USD",6.3341,409.370,2592.99,2592.99,20231031,1.000000,8.1824,24.30
453739,8391186,"","Blue Chip Fund - Currency US Dollars","BCUSD","USD","USD",7.6162,503.423,3834.17,3834.17,20231031,1.000000,7.5029,35.93
453739,8391186,"","Performance Fund - Currency US Dollars","PFUSD","USD","USD",8.2950,397.552,3297.69,3297.69,20231031,1.000000,10.1108,30.90
453739,8391186,"","ZI Invesco Developed Small and Mid-Cap Equity $","USDMW","USD","USD",1.5582,607.196,946.13,946.13,20231031,1.000000,2.2067,8.87
453739,8396166,"","ZI Schroder ISF Global Climate Change Equity A Acc","CLUSD","USD","USD",2.1586,10277.879,22185.82,22185.82,20231031,1.000000,2.9167,35.91
453739,8396166,"","ZI Jupiter Global Funds European Growth.","USDGE","USD","USD",2.4697,11420.049,28204.09,28204.09,20231031,1.000000,2.7865,45.65
