ExtractTime,DatabaseDate,PlanID,PlanNumber,FirstPolicyNumber,PlanType,ProductName,PolicyCount,PlanStatus,PlanCurrencyISO,ValuationCurrencyISO,CommencementDate,Premium,PremiumStatus,PremiumFrequency,PremiumPaymentMethod,CCNumber,CCExpiryDate,IntermediaryID,IntermediaryReference,IntermediaryName,IntermediaryAddress1,IntermediaryAddress2,IntermediaryAddress3,IntermediaryAddress4,IntermediaryAddress5,IntermediaryPostCode,IntermediaryCountry,FundAdvisorReference,FundAdvisorName,TermInMonths
01/11/2023 14:29:30,01/11/2023 06:39:13,865016,PN100014484,,Life,International Protector Middle East,2,Proposal,USD,USD,29/10/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,865125,PN100014553,,Life,International Protector Middle East,2,Proposal,GBP,GBP,31/10/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,865281,PN100014631,100014632,Life,International Protector Middle East,3,Proposal,GBP,GBP,27/11/2018,178.1,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,228
01/11/2023 14:29:30,01/11/2023 06:39:13,865285,PN100014639,100014645,Life,International Protector Middle East,3,Proposal,USD,USD,31/10/2018,133.73,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,396
01/11/2023 14:29:30,01/11/2023 06:39:13,865312,PN100014698,100014701,Life,International Protector Middle East,2,Proposal,USD,USD,13/01/2019,201.16,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,865416,PN100014799,100014800,Life,International Protector Middle East,2,Lapsed,GBP,GBP,27/11/2018,45.31,Lapsed,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,216
01/11/2023 14:29:30,01/11/2023 06:39:13,866136,PN100015036,100015038,Life,International Protector Middle East,2,Proposal,USD,USD,10/12/2018,261.05,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,156
01/11/2023 14:29:30,01/11/2023 06:39:13,866375,PN100015086,,Life,International Protector Middle East,2,Proposal,AED,AED,19/11/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,866409,PN100015131,,Life,International Protector Middle East,3,Proposal,GBP,GBP,20/11/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,866830,PN100015284,,Life,International Protector Middle East,3,Proposal,USD,USD,26/11/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,866835,PN100015294,,Life,International Protector Middle East,3,Proposal,USD,USD,26/11/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,866851,PN100015329,,Life,International Protector Middle East,2,Proposal,USD,USD,10/11/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,866912,PN100015339,100015339,Life,Premier Advance,1,Surrendered,USD,USD,28/11/2018,750,Surrendered,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,0009069932,GWM Insurance Brokerage Middle East LLC,300
01/11/2023 14:29:30,01/11/2023 06:39:13,866918,PN100015352,,Life,International Protector Middle East,3,Proposal,GBP,GBP,27/11/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,866960,PN100015383,,Life,International Protector Middle East,3,Proposal,GBP,GBP,28/11/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,866961,PN100015388,,Life,International Protector Middle East,3,Proposal,GBP,GBP,28/11/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,866964,PN100015394,,Life,International Protector Middle East,3,Proposal,USD,USD,28/11/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,867239,PN100015547,,Life,International Protector Middle East,2,Proposal,USD,USD,07/12/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,867316,PN100015622,100016294,Life,International Protector Middle East,3,Lapsed,USD,USD,09/12/2018,305.51,Lapsed,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,217
01/11/2023 14:29:30,01/11/2023 06:39:13,899856,PN100015703,100015706,Life,International Protector Middle East,3,Proposal,USD,USD,31/01/2019,119.02,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,468
01/11/2023 14:29:30,01/11/2023 06:39:13,867419,PN100015734,100015735,Life,International Protector Middle East,2,Proposal,AED,AED,02/01/2019,315.23,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,867425,PN100015747,,Life,International Protector Middle East,3,Proposal,USD,USD,12/12/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,867426,PN100015750,,Life,International Protector Middle East,3,Proposal,USD,USD,12/12/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,867604,PN100015820,,Life,International Protector Middle East,2,Proposal,GBP,GBP,16/12/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,867633,PN100015882,,Life,International Protector Middle East,3,Proposal,USD,USD,17/12/2018,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,868256,PN100016131,100016132,Life,International Protector Middle East,2,Proposal,AED,AED,10/01/2019,827.17,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,252
01/11/2023 14:29:30,01/11/2023 06:39:13,868261,PN100016139,100016141,Life,International Protector Middle East,2,Proposal,USD,USD,20/01/2019,81.5,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,264
01/11/2023 14:29:30,01/11/2023 06:39:13,869113,PN100016543,100016545,Life,International Protector Middle East,2,Proposal,GBP,GBP,12/02/2019,305.21,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,156
01/11/2023 14:29:30,01/11/2023 06:39:13,869146,PN100016548,100016549,Life,International Protector Middle East,2,Lapsed,USD,USD,05/02/2019,71.87,Lapsed,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,216
01/11/2023 14:29:30,01/11/2023 06:39:13,936802,PN100016677,100016679,Life,International Protector Middle East,2,Lapsed,USD,USD,05/05/2019,80.27,Lapsed,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,869400,PN100016713,100016714,Life,International Protector Middle East,2,Lapsed,USD,USD,10/02/2019,54.73,Lapsed,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,216
01/11/2023 14:29:30,01/11/2023 06:39:13,869612,PN100016862,,Life,International Protector Middle East,3,Proposal,USD,USD,12/02/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,900047,PN100016867,100016868,Life,International Protector Middle East,3,Proposal,USD,USD,14/02/2019,184.04,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,869671,PN100016904,100016906,Life,International Protector Middle East,2,Proposal,USD,USD,18/03/2019,55.52,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,360
01/11/2023 14:29:30,01/11/2023 06:39:13,869802,PN100016959,100016960,Life,International Protector Middle East,2,Proposal,USD,USD,18/02/2019,47.9,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,408
01/11/2023 14:29:30,01/11/2023 06:39:13,869803,PN100016961,100016962,Life,International Protector Middle East,2,Proposal,USD,USD,24/02/2019,111.77,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,372
01/11/2023 14:29:30,01/11/2023 06:39:13,869804,PN100016963,100016964,Life,International Protector Middle East,2,Lapsed,USD,USD,20/02/2019,43.7,Lapsed,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,869922,PN100017034,100017035,Life,International Protector Middle East,2,Proposal,USD,USD,25/02/2019,102.72,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,396
01/11/2023 14:29:30,01/11/2023 06:39:13,870249,PN100017299,100017305,Life,International Protector Middle East,2,Proposal,AED,AED,11/03/2019,64.5,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,870420,PN100017365,100017366,Life,International Protector Middle East,3,Proposal,USD,USD,05/04/2019,158.38,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,889474,PN100017398,100017399,Life,International Protector Middle East,3,Proposal,USD,USD,01/05/2019,219.53,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,324
01/11/2023 14:29:30,01/11/2023 06:39:13,870994,PN100017574,100017575,Life,International Protector Middle East,3,Proposal,USD,USD,26/03/2019,171.46,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,360
01/11/2023 14:29:30,01/11/2023 06:39:13,871116,PN100017605,,Life,International Protector Middle East,2,Proposal,USD,USD,14/03/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,871124,PN100017619,,Life,International Protector Middle East,2,Proposal,USD,USD,14/03/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,871190,PN100017630,,Life,International Protector Middle East,3,Proposal,GBP,GBP,09/07/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,871231,PN100017657,,Life,International Protector Middle East,2,Proposal,USD,USD,17/03/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,871310,PN100017734,,Life,Premier Advance,1,Cancelled,USD,USD,19/03/2019,,Cancelled,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,871527,PN100017799,100017800,Life,International Protector Middle East,2,Proposal,GBP,GBP,03/04/2019,57.78,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,348
01/11/2023 14:29:30,01/11/2023 06:39:13,871580,PN100017807,100017808,Life,International Protector Middle East,2,Proposal,GBP,GBP,25/04/2019,41.12,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,348
01/11/2023 14:29:30,01/11/2023 06:39:13,872056,PN100018062,100018065,Life,International Protector Middle East,3,Proposal,GBP,GBP,28/04/2019,92.16,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,228
01/11/2023 14:29:30,01/11/2023 06:39:13,872058,PN100018068,100018069,Life,International Protector Middle East,3,Proposal,GBP,GBP,28/04/2019,113.14,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,228
01/11/2023 14:29:30,01/11/2023 06:39:13,872141,PN100018128,100018130,Life,International Protector Middle East,2,Proposal,AED,AED,11/04/2019,169.22,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,872455,PN100018262,100018265,Life,International Protector Middle East,3,Proposal,USD,USD,02/05/2019,126.66,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,872758,PN100018378,,Life,International Protector Middle East,3,Proposal,EUR,EUR,12/04/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,872825,PN100018424,100018425,Life,International Protector Middle East,2,Proposal,AED,AED,25/04/2019,539.52,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,276
01/11/2023 14:29:30,01/11/2023 06:39:13,873172,PN100018604,100018605,Life,International Protector Middle East,2,Proposal,USD,USD,03/05/2019,46.05,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,873367,PN100018743,100018744,Life,International Protector Middle East,2,Proposal,USD,USD,10/05/2019,107.44,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,384
01/11/2023 14:29:30,01/11/2023 06:39:13,873396,PN100018770,,Life,International Protector Middle East,3,Proposal,USD,USD,01/05/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,873402,PN100018781,100018783,Life,International Protector Middle East,3,Proposal,USD,USD,29/07/2019,151.49,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,228
01/11/2023 14:29:30,01/11/2023 06:39:13,873868,PN100018952,,Life,International Protector Middle East,2,Proposal,GBP,GBP,12/05/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,873869,PN100018955,,Life,International Protector Middle East,3,Proposal,GBP,GBP,12/05/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,874106,PN100019174,100019176,Life,International Protector Middle East,2,Proposal,AED,AED,25/06/2019,400.5,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,874325,PN100019311,100019313,Life,International Protector Middle East,2,Proposal,GBP,GBP,30/06/2019,98,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,874385,PN100019361,,Life,International Protector Middle East,2,Proposal,USD,USD,28/05/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,874558,PN100019440,100019443,Life,International Protector Middle East,2,Proposal,AED,AED,23/06/2019,451.59,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,240
01/11/2023 14:29:30,01/11/2023 06:39:13,875019,PN100019697,100019698,Life,International Protector Middle East,3,Proposal,USD,USD,20/06/2019,102.17,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,360
01/11/2023 14:29:30,01/11/2023 06:39:13,875494,PN100019970,,Life,International Protector Middle East,2,Proposal,USD,USD,27/06/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,875710,PN100020097,100020099,Life,International Protector Middle East,3,Proposal,USD,USD,05/09/2019,153.38,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,396
01/11/2023 14:29:30,01/11/2023 06:39:13,875714,PN100020104,,Life,International Protector Middle East,3,Proposal,GBP,GBP,03/07/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,875831,PN100020144,100020145,Life,International Protector Middle East,2,Proposal,AED,AED,11/07/2019,141.12,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,300
01/11/2023 14:29:30,01/11/2023 06:39:13,875839,PN100020162,100020163,Life,International Protector Middle East,3,Proposal,USD,USD,23/07/2019,278.11,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,228
01/11/2023 14:29:30,01/11/2023 06:39:13,876175,PN100020369,100020370,Life,International Protector Middle East,2,Proposal,USD,USD,01/08/2019,77.59,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,420
01/11/2023 14:29:30,01/11/2023 06:39:13,876386,PN100020490,,Life,International Protector Middle East,3,Proposal,USD,USD,22/07/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
01/11/2023 14:29:30,01/11/2023 06:39:13,876487,PN100020564,100020566,Life,International Protector Middle East,2,Proposal,AED,AED,05/08/2019,403.58,Unknown,Monthly,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,288
01/11/2023 14:29:30,01/11/2023 06:39:13,876583,PN100020617,,Life,International Protector Middle East,2,Proposal,GBP,GBP,28/07/2019,,Unknown,,CASH,,,24194,0009069932,GWM Insurance Brokerage Middle East LLC,Unit 2106 21st Floor,P O BOX 336516 Mazaya Business Avenue BB1 Tower JLTDUBAI,,,,,United Arab Emirates,,,
