ExtractTime,DatabaseDate,PlanID,PlanNumber,InvestmentDescription,InvestmentCategory,FundCode,FundISINCode,UnitsHeld,UnitPrice,PriceDate,InvestmentCurrencyISO,InvestmentCurrencyValue,ExchangeRate,ExchangeRateDate,ValuationCurrencyISO,ValuationCurrencyValue,BookCost,InterestAccruedValue,InterestAccruedDays
01/11/2023 14:29:30,01/11/2023 06:39:13,944097,782192,IShares - GBP Corporate Bond (SLXX.L) GBP,Exchange Traded Funds,B00FV01,IE00B00FV011,84,116.41,31/10/2023,GBP,9778.44,1,,GBP,9778,12943.8,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944097,782192,JO Hambro Capital - Gbl Opps A Dis NAV (GBP),Collective Funds,B89PQM5,IE00B89PQM59,8554.601,2.424,31/10/2023,GBP,20736.35,1,,GBP,20736,19427.5,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944097,782192,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,173.499,211.8212,30/10/2023,GBP,36750.77,1,,GBP,36751,38854.99,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944097,782192,Vanguard Invest Lifestrategy - 40 Percent Equity Acc (GBP),Collective Funds,B3ZHN96,GB00B3ZHN960,196.694,177.1088,30/10/2023,GBP,34836.24,1,,GBP,34836,38854.99,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944098,782258,Invesco Management - Sterling Bond Fund C Acc (GBP),Collective Funds,BFLV556,LU1775981431,1572.126,5.0832,31/10/2023,GBP,7991.43,1,,GBP,7991,8497.5,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944098,782258,IShares - GBP Corporate Bond (SLXX.L) GBP,Exchange Traded Funds,B00FV01,IE00B00FV011,55,116.41,31/10/2023,GBP,6402.55,1,,GBP,6403,8489.4,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944098,782258,JO Hambro Capital - Gbl Opps A Dis NAV (GBP),Collective Funds,B89PQM5,IE00B89PQM59,6229.839,2.424,31/10/2023,GBP,15101.13,1,,GBP,15101,12746.25,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944098,782258,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,85.959,211.8212,30/10/2023,GBP,18207.94,1,,GBP,18208,16994.99,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944098,782258,Vanguard Invest Lifestrategy - 40 Percent Equity Acc (GBP),Collective Funds,B3ZHN96,GB00B3ZHN960,93.451,177.1088,30/10/2023,GBP,16550.99,1,,GBP,16551,16994.99,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944101,782672,Aberdeen Std SICAV II Global - Smaller Companies B Acc USD,Collective Funds,BQPB2X6,LU2530218291,418.645,9.588,31/10/2023,USD,4013.97,1,31/10/2023,USD,4014,7303.84,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944101,782672,Fidelity (LUX) Global Dividend - Y Accum NAV (USD),Collective Funds,B4QNKH7,LU0605515963,422.35,24.8,31/10/2023,USD,10474.28,1,31/10/2023,USD,10474,10955.76,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944101,782672,FundSmith SICAV - Equity Fund I Acc (USD),Collective Funds,B9QN5S8,LU0893933373,338.39,31.467,31/10/2023,USD,10648.12,1,31/10/2023,USD,10648,11126.08,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944101,782672,Invesco Physical (SGLD) - Secured Gold Lnkd Nts (USD),Exchange Traded Funds,B599TV6,IE00B579F325,25,192.13,31/10/2023,USD,4803.25,1,31/10/2023,USD,4803,4539.93,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944101,782672,IShares II Plc - Tips Shs (IDTP) USD,Exchange Traded Funds,B1GJFH9,IE00B1FZSC47,35,222.8646,31/10/2023,USD,7800.26,1,31/10/2023,USD,7800,9086.2,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944101,782672,Vanguard Inv Ser Gbl Bd - Idx Instl Hgd (USD),Collective Funds,B18GCB1,IE00B18GCB14,49.28,144.355,31/10/2023,USD,7113.81,1,31/10/2023,USD,7114,8216.82,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944101,782672,Vanguard U.S. Investment Grade - Credit Index Fund USD,Collective Funds,B04GQX8,IE00B04GQX83,53.77,186.1729,31/10/2023,USD,10010.52,1,31/10/2023,USD,10011,11868.74,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944101,782672,Xtrackers (IE) Plc (XDEM) - MSCI World Momentum (USD),Exchange Traded Funds,BYW4SY7,IE00BL25JP72,218,45.305,30/10/2023,USD,9876.49,1,31/10/2023,USD,9876,12751.97,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944101,782672,Xtrackers (IE) Plc (XDEV) - MSCI World Value Ucits (USD),Exchange Traded Funds,BYW4SW5,IE00BL25JM42,283,36.99,31/10/2023,USD,10468.17,1,31/10/2023,USD,10468,10933.82,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944104,782960,Aberdeen Std SICAV II Global - Smaller Companies D Acc GBP,Collective Funds,BQPB2Z8,LU2530218457,45.517,10.7016,31/10/2023,GBP,487.1,1,,GBP,487,559.25,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944104,782960,Blackrock Index Select IShares - DVLPD World Index D Cl A (GBP),Collective Funds,BD0NCL4,IE00BD0NCL49,73.67,17.252,31/10/2023,GBP,1270.95,1,,GBP,1271,1230.35,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944104,782960,Fidelity Inv Mgmt LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,496.23,2.351,31/10/2023,GBP,1166.64,1,,GBP,1167,1118.5,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944104,782960,FundSmith SICAV - Equity Fund I Acc (GBP),Collective Funds,BMH4M80,LU1053186349,44.73,36.39,31/10/2023,GBP,1627.72,1,,GBP,1628,1565.9,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944104,782960,Invesco Physical Gold (SGLS) - GB Hedged ETC (GBP),Exchange Traded Funds,BLF0JQ0,XS2183935605,17,44.57,31/10/2023,GBP,757.69,1,,GBP,758,758.84,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944104,782960,iShares UK Credit Bond - Index Fund (IE) D Acc (GBP),Collective Funds,BD0NC47,IE00BD0NC474,159.45,9.571,31/10/2023,GBP,1526.1,1,,GBP,1526,1677.75,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944104,782960,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,97,13.8837,31/10/2023,GBP,1346.72,1,,GBP,1347,1451.58,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944104,782960,Vanguard Inv Services UK Short - Term Inv Gd Bd Id Acc (GBP),Collective Funds,B9M1BB1,IE00B9M1BB17,8.99,111.6934,31/10/2023,GBP,1004.12,1,,GBP,1004,1006.65,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944104,782960,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,9.8,138.7774,31/10/2023,GBP,1360.02,1,,GBP,1360,1454.05,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944105,783031,Hypa Asset Management - Global High Income C (GBP),Suspended Alternative Funds,2FWZVM5,KYG393372100,1110.969,0,17/02/2020,GBP,0,1,,GBP,0,135000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944105,783031,HYPA Global High Income - Class C (USD),Suspended Alternative Funds,777773507,KYG393372282,281.661,0,17/02/2020,USD,0,0.824062628759786,31/10/2023,GBP,0,27794.47,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944106,783293,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,4748.8,6.0409,31/10/2023,GBP,28687.03,1,,GBP,28687,23138.51,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944106,783293,iShares Gold Trust (IAU) - (USD),Exchange Traded Funds,BMDB791,US4642852044,428,37.57,31/10/2023,USD,16079.96,0.824062628759786,31/10/2023,GBP,13251,9424.17,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944106,783293,Schroder Unit Tst Managed - Balanced Z Acc (GBP),Collective Funds,BDZDTG3,GB00BDZDTG38,33565.35,0.7754,31/10/2023,GBP,26026.57,1,,GBP,26027,24052.92,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944106,783293,Vanguard (UK) - Lifestrategy 60% Eqty Inc GBP,Collective Funds,B4R2F34,GB00B4R2F348,241.878,176.2386,30/10/2023,GBP,42628.24,1,,GBP,42628,42461.59,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944106,783293,Vanguard Investments UK Ltd - Lifestrat 20% Eqty A Acc (GBP),Collective Funds,B4NXY34,GB00B4NXY349,172.685,148.1556,30/10/2023,GBP,25584.25,1,,GBP,25584,27926.62,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944110,783981,Baillie Gifford - Managed B NAV Acc (GBP),Collective Funds,0601016,GB0006010168,825.472,12.2,31/10/2023,GBP,10070.76,1,,GBP,10071,14000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944110,783981,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,2925.02,6.0409,31/10/2023,GBP,17669.75,1,,GBP,17670,13350.08,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944110,783981,iShares Gold Trust (IAU) - (USD),Exchange Traded Funds,BMDB791,US4642852044,352,37.57,31/10/2023,USD,13224.64,0.824062628759786,31/10/2023,GBP,10898,7643.26,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944110,783981,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,5047.389,3.9625,31/10/2023,GBP,20000.28,1,,GBP,20000,19171.5,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944110,783981,Schroder Unit Tst Managed - Balanced Z Acc (GBP),Collective Funds,BDZDTG3,GB00BDZDTG38,36892.05,0.7754,31/10/2023,GBP,28606.1,1,,GBP,28606,26090.06,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944110,783981,Vanguard (UK) - Lifestrategy 60% Eqty Inc GBP,Collective Funds,B4R2F34,GB00B4R2F348,339.589,176.2386,30/10/2023,GBP,59848.69,1,,GBP,59849,59282.12,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944110,783981,Vanguard Investments UK Ltd - Lifestrat 20% Eqty A Acc (GBP),Collective Funds,B4NXY34,GB00B4NXY349,261.727,148.1556,30/10/2023,GBP,38776.32,1,,GBP,38776,42493.98,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944111,784079,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,6697.32,6.0409,31/10/2023,GBP,40457.84,1,,GBP,40458,24768.68,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944111,784079,UBAM Funds (Lux) - Global Hi Yld Solu AH GBP,Collective Funds,BSQXJW3,LU0782386402,53.697,141.81,31/10/2023,GBP,7614.77,1,,GBP,7615,6773.88,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944111,784079,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,181.862,211.8212,30/10/2023,GBP,38522.23,1,,GBP,38522,30987.42,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944111,784079,Vanguard Invest Lifestrategy - 40 Percent Equity Acc (GBP),Collective Funds,B3ZHN96,GB00B3ZHN960,195.109,177.1088,30/10/2023,GBP,34555.52,1,,GBP,34556,30959.86,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944112,784101,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,339,39.51,31/10/2023,GBP,13393.89,1,,GBP,13394,14053.44,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944112,784101,Blackrock Index Select IShares - DVLPD World Index D Cl A (GBP),Collective Funds,BD0NCL4,IE00BD0NCL49,1475.08,17.252,31/10/2023,GBP,25448.08,1,,GBP,25448,24614.3,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944112,784101,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,715,30.52,31/10/2023,GBP,21821.8,1,,GBP,21822,21234.28,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944112,784101,Fidelity Inv Mgmt LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,8170.19,2.351,31/10/2023,GBP,19208.12,1,,GBP,19208,19453.23,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944112,784101,IShares III Plc (SWDA) - MSCI World Acc (GBP),Exchange Traded Funds,B4L60Z9,IE00B4L5Y983,276,64.7349,31/10/2023,GBP,17866.83,1,,GBP,17867,17605.11,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944112,784101,Morgan Stanley IF - Global Quality Z Acc (GBP),Collective Funds,BMG7GC2,LU2502369130,831.627,25.57,31/10/2023,GBP,21264.7,1,,GBP,21265,21239.75,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944112,784101,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,1107,13.8837,31/10/2023,GBP,15369.26,1,,GBP,15369,15871.23,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944112,784101,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,97.22,138.7774,31/10/2023,GBP,13491.94,1,,GBP,13492,14093.67,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944112,784101,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,618,37.37,31/10/2023,GBP,23094.66,1,,GBP,23095,22994.85,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944113,784427,Canaccord Gen Inv - Genuity Bal A (GBP),Collective Funds,BFXG4N0,IE00BFXG4N04,50158.231,0.9473,31/10/2023,GBP,47514.89,1,,GBP,47515,58750.49,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944113,784427,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,9998.39,6.0409,31/10/2023,GBP,60399.27,1,,GBP,60399,58750.49,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944113,784427,Guinness AM Global - Equity Income Y (GBP),Collective Funds,BVYPP13,IE00BVYPP131,2684.37,18.4414,31/10/2023,GBP,49503.54,1,,GBP,49504,44062.87,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944113,784427,Janus Henderson (UK) - Strategic Bond A Inc NAV (GBP),Collective Funds,0749529,GB0007495293,22732.48,0.9307,31/10/2023,GBP,21157.12,1,,GBP,21157,29375.25,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944113,784427,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,465.381,211.8212,30/10/2023,GBP,98577.56,1,,GBP,98578,102813.36,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Axa Framlington UN - Monthly Income Z Dis (GBP),Collective Funds,B7MMK57,GB00B7MMK577,16574.586,1.196,31/10/2023,GBP,19823.2,1.2135,31/10/2023,USD,24055,33708,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Canaccord Gen Inv - Genuity BD A (USD),Collective Funds,BYNFQ67,IE00BYNFQ673,418.858,111.2433,31/10/2023,USD,46595.15,1,31/10/2023,USD,46595,43790,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Canaccord Gen Inv - Genuity Cautious (GBP),Collective Funds,B3BRDN4,IE00B3BRDN43,32490.763,1.0144,31/10/2023,GBP,32958.63,1.2135,31/10/2023,USD,39995,42852.31,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Canaccord Gen Inv - Genuity Gth A (USD),Collective Funds,B3BRDJ0,IE00B3BRDJ07,43176.898,1.742,31/10/2023,USD,75214.16,1,31/10/2023,USD,75214,53573.18,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Canaccord Gen Inv - Genuity Gth T (USD),Collective Funds,BSJCJG1,IE00BSJCJG13,18457.192,1.247,31/10/2023,USD,23016.12,1,31/10/2023,USD,23016,17965,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Canaccord Gen Inv - Genuity Opp T (USD),Collective Funds,BSJCJ72,IE00BSJCJ725,18398.123,1.2755,31/10/2023,USD,23466.81,1,31/10/2023,USD,23467,17965,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,FundSmith SICAV - Equity Fund I Acc (USD),Collective Funds,B9QN5S8,LU0893933373,717.99,31.467,31/10/2023,USD,22592.99,1,31/10/2023,USD,22593,15000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Guinness (Eire) - Asian Equity Income C Acc USD,Collective Funds,BVYPNQ4,IE00BVYPNQ40,1103.69,13.2221,31/10/2023,USD,14593.1,1,31/10/2023,USD,14593,15000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Guinness AM - Best of China C Acc (USD),Collective Funds,BZ08YT5,IE00BZ08YT58,978.37,11.4397,31/10/2023,USD,11192.26,1,31/10/2023,USD,11192,15000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Guinness Asset Mgmt - Gbl Innovators C Acc (USD),Collective Funds,BQXX3F3,IE00BQXX3F31,1112.92,19.3429,31/10/2023,USD,21527.1,1,31/10/2023,USD,21527,15000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,IFSL Marlborough Funds (UK) - Multi Cap Income P Acc (GBP),Collective Funds,B907VX3,GB00B907VX32,11860.638,1.906,31/10/2023,GBP,22606.38,1.2135,31/10/2023,USD,27433,33708,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Investec (CS) 6y Quad Index - Income 8 24/04/24 (USD),Structured Investments,0CQP401,XS1793261832,75000,52.015,27/10/2023,USD,39011.25,1,31/10/2023,USD,39011,75000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,KBA Consulting MGM Lindsell - Train Gbl Eqty B Inc NAV (GBP),Collective Funds,B3NS4D2,IE00B3NS4D25,3631.7,3.9625,31/10/2023,GBP,14390.61,1.2135,31/10/2023,USD,17463,14956.34,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Man GLG Income Fund Prof - Acc Shares Class C GBP,Collective Funds,B0117C2,GB00B0117C28,8620.69,3.317,31/10/2023,GBP,28594.83,1.2135,31/10/2023,USD,34700,32303.5,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,Premier Miton UK - Multi Cap Inc Instl B (GBP),Collective Funds,B4M24M1,GB00B4M24M14,12263.669,1.598,31/10/2023,GBP,19597.34,1.2135,31/10/2023,USD,23781,33708,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,UBS (CS) 6y Pacific 11 - 29/04/24 (USD),Structured Investments,5F6PC03,XS1793243772,50000,52.16,30/10/2023,USD,26080,1,31/10/2023,USD,26080,50000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,Aberdeen Std SICAV II Global - Smaller Companies D Acc GBP,Collective Funds,BQPB2Z8,LU2530218457,928.346,10.7016,31/10/2023,GBP,9934.79,1,,GBP,9935,11786,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,197,39.51,31/10/2023,GBP,7783.47,1,,GBP,7783,8830.27,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,DB X-Trackers (XDEV) - MSCI World Value Factor,Exchange Traded Funds,BRCJ8L0,IE00BL25JM42,516,30.52,31/10/2023,GBP,15748.32,1,,GBP,15748,16203.62,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,Fidelity Inv Mgmt LUX - Global Dividend W Acc Nav GBP,Collective Funds,BJVDYY2,LU1033663052,6789.28,2.351,31/10/2023,GBP,15961.6,1,,GBP,15962,16206,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,Invesco Physical (SGLP) - Secured Gold Lkd Nts (GBP),Exchange Traded Funds,B4PYKC6,IE00B579F325,49,158.35,31/10/2023,GBP,7759.15,1,,GBP,7759,7263.65,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,iShares UK Credit Bond - Index Fund (IE) D Acc (GBP),Collective Funds,BD0NC47,IE00BD0NC474,1958.99,9.571,31/10/2023,GBP,18749.49,1,,GBP,18749,19153,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,Morgan Stanley IF - Global Quality Z Acc (GBP),Collective Funds,BMG7GC2,LU2502369130,684.172,25.57,31/10/2023,GBP,17494.28,1,,GBP,17494,17679,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,UBS Lux Fund (UBTP) - Blm Barc Tips1-10 HD (GBP),Exchange Traded Funds,BYWK760,LU1459801947,1052,13.8837,31/10/2023,GBP,14605.65,1,,GBP,14606,14721.05,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,Vanguard Investment Series - Global Bd Indx Hdgd Acc (GBP),Collective Funds,B50W2R1,IE00B50W2R13,93.65,138.7774,31/10/2023,GBP,12996.5,1,,GBP,12997,13259,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,XTrackers (IE) PLC MSCI World - Momentum UCITS E,Exchange Traded Funds,BRCJ8M1,IE00BL25JP72,455,37.37,31/10/2023,GBP,17003.35,1,,GBP,17003,17673.86,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,Invesco Equal Weight 0-30 Year - Treasury ETF (GOVI) USD,Exchange Traded Funds,BDQYN29,US46138E1073,50,25.9,31/10/2023,USD,1295,1,31/10/2023,USD,1295,1593.64,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,Invesco Exchg Trd Fd (PBP) - S&P 500 Buy Write ETF USD,Exchange Traded Funds,BZ031V1,US46137V3996,59,20.99,31/10/2023,USD,1238.41,1,31/10/2023,USD,1238,1274.75,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,Invesco Exchg Trd Fd (PFM) - Dividend Achievers ETF (USD),Exchange Traded Funds,BDQYV36,US46137V5066,37,35.91,31/10/2023,USD,1328.67,1,31/10/2023,USD,1329,843.48,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,IShares Trust - MSCI Eafe Index Fd (EFA) USD,Exchange Traded Funds,2801290,US4642874659,13,66.9,31/10/2023,USD,869.7,1,31/10/2023,USD,870,739.48,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,Ishares Trust (EEM) MSCI - Emerging Mkts Index Fd (USD),Exchange Traded Funds,2582409,US4642872349,14,36.69,31/10/2023,USD,513.66,1,31/10/2023,USD,514,497.74,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,Ishares Trust (JKI.Nasdaq) - Morningstar Mid-Cp Val ETF USD,Exchange Traded Funds,B01RGT0,US4642884062,15,58.17,31/10/2023,USD,872.55,1,31/10/2023,USD,873,724.32,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,SPDR Gold Trust - Gold Shares NPV (GLD.US) USD,Exchange Traded Funds,B046RT1,US78463V1070,4,184.06,31/10/2023,USD,736.24,1,31/10/2023,USD,736,446.26,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,Vanguard Bd Idx Fd (BSV.NYSE) - Short Term Bond (USD),Exchange Traded Funds,B1VZBX0,US9219378273,20,75.03,31/10/2023,USD,1500.6,1,31/10/2023,USD,1501,1591.73,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944124,786181,Canaccord Gen Inv - Genuity Bal A (GBP),Collective Funds,BFXG4N0,IE00BFXG4N04,10878.454,0.9473,31/10/2023,GBP,10305.16,1,,GBP,10305,10203.99,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944124,786181,Fundsmith LLP - Equity Direct T Acc NAV (GBP),Collective Funds,B4Q5X52,GB00B4Q5X527,2865.45,6.0409,31/10/2023,GBP,17309.9,1,,GBP,17310,16838.48,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944124,786181,Guinness AM Global - Equity Income Y (GBP),Collective Funds,BVYPP13,IE00BVYPP131,772.14,18.4414,31/10/2023,GBP,14239.34,1,,GBP,14239,12628.86,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944124,786181,Janus Henderson (UK) - Strategic Bond A Inc NAV (GBP),Collective Funds,0749529,GB0007495293,6506.37,0.9307,31/10/2023,GBP,6055.48,1,,GBP,6055,8419.24,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944124,786181,Vam Managed Funds - Balanced D (GBP),Collective Funds,BD31LY1,LU1558094261,77.763,115.6,31/10/2023,GBP,8989.4,1,,GBP,8989,10073.4,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944124,786181,Vanguard Inv UK Ltd - Lifestratgy 60% Eqty Acc (GBP),Collective Funds,B3TYHH9,GB00B3TYHH97,132.963,211.8212,30/10/2023,GBP,28164.38,1,,GBP,28164,29467.34,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Amundi MSCI Emerging Markets - SRI PAB UCITS (MSRG) GBP,Exchange Traded Funds,BKTHWG1,LU1861138961,108,39.51,31/10/2023,GBP,4267.08,1,,GBP,4267,4499.3,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,Baillie Gifford - Positive Change B acc GBP,Collective Funds,BYVGKV5,GB00BYVGKV59,12931.203,2.747,31/10/2023,GBP,35522.01,1,,GBP,35522,44830,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,BBVA (MS) 4y Banks Qrtly 14.5% - Phnx AC Mem 26/03/25 GBP,Structured Investments,5ZKG6C2,XS2246871920,10000,70.71,27/10/2023,GBP,7071,1,,GBP,7071,10000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,BBVA (MS) 4y Tech Qrtly - Phnx Ac Mem 29/01/25 USD,Structured Investments,5YRZYW1,XS2204029750,10000,32.51,27/10/2023,USD,3251,0.824062628759786,31/10/2023,GBP,2679,7314.49,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,BBVA (MS) 5y Banks Qrtly Phnx - 15% AC Mem 13/08/26 (GBP),Structured Investments,3CN24Z7,XS2277241027,21000,77.99,27/10/2023,GBP,16377.9,1,,GBP,16378,21000,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944125,786258,BBVA (MS) 5y Banks Quarterly - 14% Phnx AC Mem 10/09/26 GBP,Structured Investments,3C2HSN9,XS2296817294,22000,74.46,27/10/2023,GBP,16381.2,1,,GBP,16381,22000,0,0
