ExtractTime,DatabaseDate,PlanID,PlanNumber,AccountRef,AccountType,CurrencyISO,PostingDate,Details,Amount,StatementKey
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,08/08/2022,DIVIDEND   on 16574.586 @ GBP.003 Vchr46097 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2604
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,11/08/2022,DIVIDEND   on 3631.7 @ GBP.0236 Vchr46984 KBA - Consulting MGM Lindsell Train Gbl Eqty B Inc NAV (GBP),85.71,2605
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/09/2022,DIVIDEND   on 16574.586 @ GBP.0029999 Vchr50973 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2606
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/10/2022,DIVIDEND   on 16574.586 @ GBP.003 Vchr57597 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2702
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,14/10/2022,DIVIDEND   on 16574.586 @ GBP.003 Vchr58351 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2703
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/11/2022,DIVIDEND   on 12263.669 @ GBP.026366 Vchr61604 Premier - Miton UK Multi Cap Inc Instl B (GBP),323.34,2704
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/11/2022,DIVIDEND   on 16574.586 @ GBP.0029999 Vchr61734 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2705
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/12/2022,DIVIDEND   on 16574.586 @ GBP.003 Vchr66091 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2706
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,31/12/2022,Interest,1.92,2802
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,09/01/2023,DIVIDEND   on 16574.586 @ GBP.0029999 Vchr74765 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2803
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,30/01/2023,DIVIDEND   on 12263.669 @ GBP.018704 Vchr78309 Premier - Miton UK Multi Cap Inc Instl B (GBP),229.38,2804
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,02/02/2023,DIVIDEND   on 3631.7 @ GBP.0176 Vchr79893 KBA - Consulting MGM Lindsell Train Gbl Eqty B Inc NAV (GBP),63.92,2805
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/02/2023,DIVIDEND   on 16574.586 @ GBP.003 Vchr80553 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2806
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/03/2023,DIVIDEND   on 16574.586 @ GBP.0029999 Vchr84834 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2807
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,31/03/2023,Interest,6.5,2808
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,11/04/2023,DIVIDEND   on 16574.586 @ GBP.0431683 Vchr91813 Axa - Framlington Un Monthly Income Z Dis (GBP),715.5,2902
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,02/05/2023,DIVIDEND   on 12263.669 @ GBP.008371 Vchr94686 Premier - Miton UK Multi Cap Inc Instl B (GBP),102.66,2903
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,09/05/2023,DIVIDEND   on 16574.586 @ GBP.003 Vchr96364 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2904
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/06/2023,DIVIDEND   on 16574.586 @ GBP.0029999 Vchr 1154 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,2905
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,30/06/2023,Interest,11.82,2906
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/07/2023,DIVIDEND   on 16574.586 @ GBP.003 Vchr 9374 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,3002
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,31/07/2023,DIVIDEND   on 12263.669 @ GBP.0326 Vchr13209 Premier - Miton UK Multi Cap Inc Instl B (GBP),399.8,3003
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,03/08/2023,DIVIDEND   on 3631.7 @ GBP.025 Vchr15051 KBA - Consulting MGM Lindsell Train Gbl Eqty B Inc NAV (GBP),90.79,3004
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/08/2023,DIVIDEND   on 16574.586 @ GBP.003 Vchr15662 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,3005
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,07/09/2023,DIVIDEND   on 16574.586 @ GBP.0029999 Vchr20183 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,3006
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,30/09/2023,Interest,17.91,3007
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,09/10/2023,DIVIDEND   on 16574.586 @ GBP.003Vchr27361 Axa - Framlington Un Monthly Income Z Dis (GBP),49.72,20231009
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,30/10/2023,DIVIDEND   on 12263.669 @ GBP.026076 Vchr29934 Pre - Miton UK Multi Cap Inc Instl B (GBP),319.79,20231030
01/11/2023 14:29:30,01/11/2023 06:39:13,944114,784562,78456200,General Transactions Account,GBP,01/11/2023 14:29:30,Current Balance,4699.08,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,10178531700,General Transactions Account,EUR,01/11/2023 14:29:30,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,10178531700,General Transactions Account,EUR,01/11/2023 14:29:30,Current Balance,0,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,178531700,General Transactions Account,USD,01/11/2023 14:29:30,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,178531700,General Transactions Account,USD,01/11/2023 14:29:30,Current Balance,0,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/07/2022,Balance Brought Forward,45411.76,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/07/2022,Fund Adviser Fee period up to 30-JUN-2022,-367.25,2602
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/07/2022,Establishment Charge period up to 30-JUN-2022,-291.19,2603
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/07/2022,Administration Charge period up to 30-JUN-2022,-114.5,2604
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,19/07/2022,DIVIDEND   on 3292.206 @ GBP.199237 Vchr42751 DVAM - Global Equity Income A Pacific Capital (GBP),655.93,2605
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/08/2022,DIVIDEND   on 1247.57 @ GBP.2953 Vchr44562 Guinness - Asset Mgt (Capita) Global Equity Income C Inc GBP,368.41,2606
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,18/08/2022,Withdrawal APSW020083 AH-57223,-799,2607
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,18/08/2022,TT Charge Notional AH-57223,-25,2608
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/10/2022,Fund Adviser Fee period up to 30-SEP-2022,-363.99,2702
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/10/2022,Establishment Charge period up to 30-SEP-2022,-291.19,2703
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/10/2022,Administration Charge period up to 30-SEP-2022,-114.5,2704
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,31/12/2022,Interest,39.43,2802
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/01/2023,Fund Adviser Fee period up to 31-DEC-2022,-360.66,2803
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/01/2023,Establishment Charge period up to 31-DEC-2022,-291.19,2804
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/01/2023,Administration Charge period up to 31-DEC-2022,-114.5,2805
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,18/01/2023,DIVIDEND   on 3292.206 @ GBP.139167 Vchr76660 DVAM - Global Equity Income A Pacific Capital (GBP),458.17,2806
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/02/2023,DIVIDEND   on 1247.57 @ GBP.2145 Vchr79392 Guinness - Asset Mgt (Capita) Global Equity Income C Inc GBP,267.6,2807
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Purchase   GBP455.000000 @ GBP38.7832 Bgn1150521 - XTrackers (IE) PLC MSCI World -- Momentum UCITS E,-17673.86,2808
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Purchase   GBP516.000000 @ GBP31.34907 Bgn1150524 DB - X-Trackers (XDEV) -- MSCI World Value Factor,-16203.62,2809
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Purchase   GBP1052.000000 @ GBP13.96725 Bgn1150526 UBS - Lux Fund (UBTP) -- Blm Barc Tips1-10 HD (GBP),-14721.05,2810
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Purchase   GBP570.000000 @ GBP15.44346 Bgn1150528 - Multi Units Lux (LESG) -- Lyxor MSCI EM ESG Leaders (#),-8830.27,2811
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Purchase   GBP49.000000 @ GBP147.6765 Bgn1150530 - Invesco Physical (SGLP) -- Secured Gold Lkd Nts (GBP),-7263.65,2812
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Investment Fee - BRCJ8M1 XTrackers (IE) PLC MSCI World - Momentum U,-20,2813
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Investment Fee - BRCJ8L0 DB X-Trackers (XDEV) MSCI - World Value Fa,-20,2814
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Investment Fee - BYWK760 UBS Lux Fund (UBTP) Blm Barc - Tips1-10 HD,-20,2815
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Investment Fee - BK5X5K8 Multi Units Lux (LESG) Lyxor - MSCI EM ESG,-20,2816
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,20/02/2023,Investment Fee - B4PYKC6 Invesco Physical (SGLP) - Secured Gold Lkd,-20,2817
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Purchase   928.346000 @ GBP12.6957 Bgn1150433 Aberdeen - Std SICAV II Global -- Smaller Companies D Acc GBP,-11786,2902
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Purchase   6789.280000 @ GBP2.387 Bgn1150431 Fidelity - Inv Mgmt Lux -- Global Dividend W Acc Nav GBP,-16206,2903
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Purchase   1958.990000 @ GBP9.777 Bgn1150429 iShares - UK Credit Bond -- Index Fund (IE) D Acc (GBP),-19153,2904
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Sale       1247.570000 @ GBP23.1323 Bgn1150428 - Guinness Asset Mgt (Capita) -- Global Equity Income C Inc GBP,28859.16,2905
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Purchase   93.650000 @ GBP141.583 Bgn1150432 Vanguard - Investment Series -- Global Bd Indx Hdgd Acc (GBP),-13259,2906
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Investment Fee - BQPB2Z8 Aberdeen Std SICAV II Global - Smaller Com,-7.04,2907
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Investment Fee - BJVDYY2 Fidelity Inv Mgmt Lux Global - Dividend W,-7.04,2908
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Investment Fee - BD0NC47 iShares UK Credit Bond Index - Fund (IE) D,-7.04,2909
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Investment Fee - B3PB172 Guinness Asset Mgt (Capita) - Global Equit,-7.04,2910
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,22/02/2023,Investment Fee - B50W2R1 Vanguard Investment Series - Global Bd Ind,-7.04,2911
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,23/02/2023,Purchase   684.172000 @ GBP25.84 Bgn1150430 Morgan - Stanley IF -- Global Quality Z Acc (GBP),-17679,2912
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,23/02/2023,Sale       1833.000000 @ GBP14.6546 Bgn1150426 GAM - Star Fund (Ire) Balanced -- C Accum (GBP),26861.88,2913
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,23/02/2023,Investment Fee - BMG7GC2 Morgan Stanley IF Global - Quality Z Acc (,-7.05,2914
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,23/02/2023,Investment Fee - B5KRCY3 GAM Star Fund (Ire) Balanced - C Accum (GB,-7.05,2915
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,24/02/2023,Sale       3292.206000 @ GBP15.084 Bgn1150425 DVAM - Global Equity Income A -- Pacific Capital (GBP),49659.64,3002
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,24/02/2023,Investment Fee - BF59HQ1 DVAM Global Equity Income A - Pacific Capi,-7.05,3003
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,28/02/2023,period up to 28-FEB-2023 785317 Safekeeping Fees,-0.94,3004
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,31/03/2023,period up to 31-MAR-2023 785317 Safekeeping Fees,-0.95,3005
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,31/03/2023,Dealing charges,-500.5,3006
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,31/03/2023,Interest,45.69,3007
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/04/2023,Fund Adviser Fee period up to 31-MAR-2023,-366.08,3102
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/04/2023,Establishment Charge period up to 31-MAR-2023,-291.19,3103
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/04/2023,Administration Charge period up to 31-MAR-2023,-128,3104
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,30/04/2023,period up to 30-APR-2023 785317 Safekeeping Fees,-0.95,3105
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,31/05/2023,period up to 31-MAY-2023 785317 Safekeeping Fees,-0.93,3106
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,30/06/2023,period up to 30-JUN-2023 785317 Safekeeping Fees,-0.94,3107
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,30/06/2023,Interest,17.91,3108
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/07/2023,Fund Adviser Fee period up to 30-JUN-2023,-362.81,3202
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/07/2023,Establishment Charge period up to 30-JUN-2023,-291.19,3203
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/07/2023,Administration Charge period up to 30-JUN-2023,-128,3204
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,31/07/2023,period up to 31-JUL-2023 785317 Safekeeping Fees,-0.96,3205
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,31/08/2023,period up to 31-AUG-2023 785317 Safekeeping Fees,-0.95,3206
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,30/09/2023,period up to 30-SEP-2023 785317 Safekeeping Fees,-0.95,3207
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,30/09/2023,Interest,19.78,3208
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/10/2023,Fund Adviser Fee period up to 30-SEP-2023,-361.41,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/10/2023,Administration Charge period up to 30-SEP-2023,-128,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/10/2023,Establishment Charge period up to 30-SEP-2023,-291.19,20231001
01/11/2023 14:29:30,01/11/2023 06:39:13,944119,785317,78531700,General Transactions Account,GBP,01/11/2023 14:29:30,Current Balance,3744.65,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,10178597400,General Transactions Account,EUR,01/11/2023 14:29:30,Balance Brought Forward,0,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,10178597400,General Transactions Account,EUR,01/11/2023 14:29:30,Current Balance,0,99999999
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,01/07/2022,Balance Brought Forward,22625.3,0
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,01/07/2022,DIVIDEND   on USD50 @ USD.04502 Vchr38569 Invesco Exch - TrdII (PLW) 1 30 Laddered Treasury ETF (USD),1.57,4502
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,01/07/2022,DIVIDEND   on USD59 @ USD.06558 Vchr38703 Invesco - Exchg Trd Fd (PBP) S&P 500 Buy Write ETF USD,2.71,4503
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,01/07/2022,DIVIDEND   on USD37 @ USD.18004 Vchr38845 Invesco - Exchg Trd Fd (PFM) Dividend Achievers ETF (USD),4.66,4504
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,01/07/2022,Establishment Charge period up to 30-JUN-2022,-730.98,4505
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,01/07/2022,Administration Charge period up to 30-JUN-2022,-151.4,4506
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,08/07/2022,DIVIDEND   on USD20 @ USD.092059 Vchr40691 Vanguard Bd - Idx Fd (BSV.NYSE) Short Term Bond (USD),1.29,4507
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,25/07/2022,DIVIDEND   on USD50 @ USD.04645 Vchr43479 Invesco Exch - TrdII (PLW) 1 30 Laddered Treasury ETF (USD),1.62,4508
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,31/07/2022,period up to 31-JUL-2022 785974 Safekeeping Fees,-0.09,4509
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,05/08/2022,DIVIDEND   on USD20 @ USD.094496 Vchr45871 Vanguard Bd - Idx Fd (BSV.NYSE) Short Term Bond (USD),1.32,4510
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,30/08/2022,DIVIDEND   on USD50 @ USD.05213 Vchr49059 Invesco Exch - TrdII (PLW) 1 30 Laddered Treasury ETF (USD),1.83,4511
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,31/08/2022,period up to 31-AUG-2022 785974 Safekeeping Fees,-0.08,4512
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,08/09/2022,DIVIDEND   on USD20 @ USD.097557 Vchr51106 Vanguard Bd - Idx Fd (BSV.NYSE) Short Term Bond (USD),1.36,4513
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,26/09/2022,DIVIDEND   on USD50 @ USD.04963 Vchr53800 Invesco Exch - TrdII (PLW) 1 30 Laddered Treasury ETF (USD),1.74,4514
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,26/09/2022,DIVIDEND   on USD59 @ USD.0675 Vchr53882 Invesco Exchg - Trd Fd (PBP) S&P 500 Buy Write ETF USD,2.79,4515
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,26/09/2022,DIVIDEND   on USD37 @ USD.16574 Vchr53961 Invesco - Exchg Trd Fd (PFM) Dividend Achievers ETF (USD),4.29,4516
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,30/09/2022,period up to 30-SEP-2022 785974 Safekeeping Fees,-0.08,4602
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,01/10/2022,Establishment Charge period up to 30-SEP-2022,-730.99,4702
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,01/10/2022,Administration Charge period up to 30-SEP-2022,-151.4,4703
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,03/10/2022,DIVIDEND   on USD15 @ USD.415225 Vchr56124 Ishares - Trust (JKI.Nasdaq) Morningstar Mid-Cp Val ETF USD,4.36,4704
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,07/10/2022,DIVIDEND   on USD20 @ USD.100247 Vchr57562 Vanguard Bd - Idx Fd (BSV.NYSE) Short Term Bond (USD),1.4,4705
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,31/10/2022,DIVIDEND   on USD50 @ USD.05089 Vchr60250 Invesco Exch - TrdII (PLW) 1 30 Laddered Treasury ETF (USD),1.78,4706
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,31/10/2022,period up to 31-OCT-2022 785974 Safekeeping Fees,-0.08,4707
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,07/11/2022,DIVIDEND   on USD20 @ USD.112162 Vchr61715 Vanguard Bd - Idx Fd (BSV.NYSE) Short Term Bond (USD),1.57,4708
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,28/11/2022,DIVIDEND   on USD50 @ USD.05117 Vchr63891 Invesco Exch - TrdII (PLW) 1 30 Laddered Treasury ETF (USD),1.79,4709
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,30/11/2022,period up to 30-NOV-2022 785974 Safekeeping Fees,-0.08,4710
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,07/12/2022,DIVIDEND   on USD20 @ USD.112654 Vchr66071 Vanguard Bd - Idx Fd (BSV.NYSE) Short Term Bond (USD),1.57,4711
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,20/12/2022,DIVIDEND   on USD13 @ USD.268433 Vchr69026 IShares - Trust MSCI Eafe Index Fd (EFA) USD,2.44,4712
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,20/12/2022,DIVIDEND   on USD15 @ USD.444327 Vchr69140 Ishares - Trust (JKI.Nasdaq) Morningstar Mid-Cp Val ETF USD,4.66,4713
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,20/12/2022,DIVIDEND   on USD14 @ USD.584321 Vchr69782 Ishares - Trust (EEM) MSCI Emerging Mkts Index Fd $,5.73,4714
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,28/12/2022,DIVIDEND   on USD50 @ USD.06518 Vchr71082 Invesco Exch - TrdII (PLW) 1 30 Laddered Treasury ETF (USD),2.28,4715
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,28/12/2022,DIVIDEND   on USD59 @ USD.06487 Vchr71254 Invesco - Exchg Trd Fd (PBP) S&P 500 Buy Write ETF USD,2.68,4716
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,28/12/2022,DIVIDEND   on USD37 @ USD.18276 Vchr71502 Invesco - Exchg Trd Fd (PFM) Dividend Achievers ETF (USD),4.73,4802
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,30/12/2022,DIVIDEND   on USD20 @ USD.121167 Vchr72221 Vanguard Bd - Idx Fd (BSV.NYSE) Short Term Bond (USD),1.69,4803
01/11/2023 14:29:30,01/11/2023 06:39:13,944122,785974,178597400,General Transactions Account,USD,31/12/2022,period up to 31-DEC-2022 785974 Safekeeping Fees,-0.08,4902
